order_id,customer_id,order_date,order_status,payment_method,discount_amount,shipping_amount,total_amount,region
O007957,C03236,2024-09-09,completed,COD,0,8.99,109.96,North
O007958,C01595,2026-06-04,completed,Bank Transfer,0,0.0,219.96,South
O007959,C04508,2024-07-17,completed,Card,10,8.99,230.7,Central
O007960,C02442,2025-02-12,completed,Wallet,0,8.99,157.3,West
O007961,C02166,2026-04-29,completed,Card,0,0.0,101.21,North
O007962,C04788,2025-10-09,completed,Card,0,8.99,52.7,North
O007963,C03395,2025-11-05,completed,Wallet,20,0.0,42.65,North
O007964,C02814,2025-02-15,completed,Bank Transfer,0,8.99,225.82,Central
O007965,C00073,2026-01-20,completed,Bank Transfer,0,4.99,134.55,East
O007966,C01184,2026-05-11,completed,Wallet,5,8.99,135.66,North
O007967,C02599,2025-09-27,completed,COD,0,0.0,156.68,East
O007968,C02999,2024-12-07,completed,Bank Transfer,0,8.99,96.37,West
O007969,C02218,2026-04-23,completed,Card,5,0.0,198.54,North
O007970,C02255,2024-07-04,completed,Wallet,0,4.99,115.34,West
O007971,C01485,2026-04-15,cancelled,Card,10,8.99,85.64,East
O007972,C00026,2024-07-07,completed,Bank Transfer,5,0.0,137.08,Central
O007973,C04598,2024-08-12,completed,Card,5,12.99,203.1,West
O007974,C00589,2024-07-31,completed,COD,5,8.99,83.02,West
O007975,C03295,2024-11-16,completed,Card,10,0.0,490.31,East
O007976,C03283,2025-12-13,completed,Wallet,0,12.99,41.17,North
O007977,C02827,2025-04-15,completed,COD,5,8.99,149.78,West
O007978,C03425,2024-08-27,completed,Bank Transfer,0,12.99,58.41,South
O007979,C00655,2025-03-06,completed,COD,0,0.0,117.21,Central
O007980,C01827,2026-06-28,completed,Card,10,8.99,172.43,Central
O007981,C03403,2025-07-19,completed,Bank Transfer,10,12.99,794.9,West
O007982,C02902,2025-12-14,completed,Bank Transfer,20,12.99,27.13,North
O007983,C02286,2025-01-11,completed,Bank Transfer,0,0.0,45.33,West
O007984,C01211,2025-07-15,completed,Card,10,4.99,154.21,North
O007985,C03502,2026-02-02,completed,COD,20,12.99,206.25,South
O007986,C00074,2025-11-04,shipped,COD,5,12.99,92.69,South
O007987,C03681,2024-07-06,completed,COD,0,0.0,42.71,North
O007988,C04049,2025-09-16,completed,COD,5,8.99,157.91,West
O007989,C04117,2026-01-29,completed,Wallet,0,12.99,65.9,North
O007990,C02680,2024-10-07,completed,Wallet,0,4.99,250.0,South
O007991,C02226,2025-04-13,completed,Card,35,8.99,145.67,South
O007992,C00888,2025-10-14,completed,Bank Transfer,10,12.99,155.06,East
O007993,C04384,2024-07-04,completed,Card,5,0.0,229.83,North
O007994,C03592,2025-12-01,shipped,Wallet,20,8.99,420.65,West
O007995,C01826,2026-03-10,completed,COD,0,4.99,50.2,West
O007996,C01832,2025-07-19,completed,Wallet,35,8.99,87.99,West
O007997,C03316,2025-05-22,completed,COD,0,0.0,249.85,South
O007998,C01039,2024-09-05,shipped,COD,5,0.0,112.96,North
O007999,C01791,2025-12-11,completed,Wallet,0,8.99,88.15,North
O008000,C03058,2026-05-19,completed,Bank Transfer,5,8.99,104.09,Central
O008001,C04462,2026-04-02,completed,Card,20,0.0,326.66,North
O008002,C04466,2025-08-05,completed,Wallet,20,0.0,107.87,West
O008003,C02120,2024-07-26,completed,COD,20,12.99,167.66,West
O008004,C02693,2025-01-25,completed,Card,20,8.99,86.26,North
O008005,C01049,2025-01-08,completed,Bank Transfer,10,4.99,28.56,North
O008006,C00839,2024-07-06,completed,Bank Transfer,0,8.99,202.06,South
O008007,C04918,2024-09-25,completed,Wallet,5,4.99,86.17,West
O008008,C00165,2025-08-24,completed,Bank Transfer,20,4.99,217.67,South
O008009,C01505,2024-09-10,completed,COD,0,8.99,162.6,West
O008010,C03138,2024-07-29,completed,COD,0,0.0,136.58,Central
O008011,C04544,2026-05-21,completed,Card,10,12.99,262.14,West
O008012,C03743,2025-09-14,shipped,Bank Transfer,35,8.99,86.42,East
O008013,C04196,2026-02-08,completed,Wallet,0,4.99,198.98,West
O008014,C00119,2024-12-29,completed,Bank Transfer,5,12.99,132.45,North
O008015,C02687,2025-03-23,completed,Wallet,0,8.99,81.32,Central
O008016,C01927,2025-09-19,completed,Wallet,5,0.0,151.97,North
O008017,C01423,2025-11-14,completed,COD,0,12.99,90.17,East
O008018,C02805,2025-03-26,completed,Wallet,10,8.99,89.25,North
O008019,C00347,2026-05-02,completed,COD,0,8.99,123.21,East
O008020,C01449,2025-11-25,completed,Card,10,12.99,679.03,South
O008021,C01265,2024-12-08,completed,Bank Transfer,10,0.0,330.12,East
O008022,C01729,2024-09-10,completed,COD,20,12.99,44.15,South
O008023,C04436,2024-07-11,completed,Wallet,10,0.0,78.45,North
O008024,C03142,2026-03-08,cancelled,Card,0,0.0,176.63,West
O008025,C01417,2026-02-21,completed,Card,0,0.0,70.22,East
O008026,C04297,2025-06-15,completed,COD,10,12.99,77.11,South
O008027,C01166,2025-12-09,completed,COD,5,8.99,128.53,South
O008028,C04779,2026-04-06,cancelled,Bank Transfer,10,12.99,170.91,East
O008029,C00285,2024-10-25,completed,Card,20,0.0,134.28,West
O008030,C04506,2026-06-15,completed,Wallet,10,8.99,273.0,East
O008031,C02587,2025-06-22,completed,Card,0,0.0,122.34,East
O008032,C01194,2025-05-16,completed,Card,5,0.0,135.86,South
O008033,C02724,2024-10-25,completed,Wallet,5,0.0,108.41,South
O008034,C03964,2025-11-03,completed,COD,0,12.99,179.59,North
O008035,C03439,2025-09-13,completed,Bank Transfer,5,4.99,82.03,South
O008036,C04935,2024-07-22,completed,COD,0,8.99,152.58,Central
O008037,C04335,2025-10-16,completed,Bank Transfer,10,8.99,68.76,Central
O008038,C01333,2024-10-12,completed,Card,0,0.0,239.3,East
O008039,C00525,2025-01-18,shipped,Bank Transfer,0,0.0,113.47,West
O008040,C03482,2025-09-19,completed,Wallet,5,12.99,305.89,East
O008041,C01863,2026-01-21,completed,Wallet,10,8.99,236.53,West
O008042,C02825,2024-10-06,completed,COD,10,4.99,138.58,North
O008043,C03076,2025-06-11,completed,Wallet,10,8.99,181.65,North
O008044,C00440,2025-01-24,completed,Bank Transfer,0,0.0,154.8,East
O008045,C00955,2025-11-27,completed,Wallet,5,8.99,120.78,North
O008046,C04220,2026-02-24,shipped,Bank Transfer,10,4.99,134.54,Central
O008047,C01354,2025-10-10,shipped,Card,0,0.0,129.59,Central
O008048,C01892,2026-01-31,completed,COD,0,4.99,107.75,East
O008049,C03976,2025-05-25,shipped,Wallet,5,12.99,163.35,East
O008050,C01145,2025-09-09,completed,Wallet,35,0.0,136.8,Central
O008051,C00171,2025-01-30,completed,Card,20,4.99,143.44,North
O008052,C02453,2026-06-21,completed,COD,0,4.99,295.88,South
O008053,C04467,2024-11-26,completed,Card,0,12.99,149.97,West
O008054,C02677,2026-05-03,completed,Wallet,5,8.99,201.23,East
O008055,C03922,2025-12-26,completed,Card,10,12.99,137.61,North
O008056,C02756,2026-06-20,completed,COD,20,4.99,299.54,East
O008057,C01623,2025-10-11,completed,COD,0,8.99,176.81,North
O008058,C04351,2025-03-14,completed,Bank Transfer,35,8.99,138.78,West
O008059,C01734,2025-01-21,completed,Bank Transfer,5,8.99,74.8,Central
O008060,C01263,2024-11-08,shipped,COD,0,12.99,370.61,Central
O008061,C01216,2026-06-06,completed,Wallet,10,12.99,226.29,West
O008062,C01259,2024-09-16,completed,COD,0,4.99,70.5,West
O008063,C00036,2026-02-11,completed,Bank Transfer,10,8.99,34.52,West
O008064,C04347,2025-11-22,completed,Wallet,35,4.99,119.36,East
O008065,C03533,2024-10-01,completed,COD,35,8.99,58.23,West
O008066,C00340,2026-04-29,completed,Wallet,0,8.99,105.57,East
O008067,C03978,2024-10-27,cancelled,COD,0,4.99,193.22,West
O008068,C03957,2024-10-26,completed,COD,0,12.99,225.32,West
O008069,C00916,2025-08-01,completed,Bank Transfer,10,12.99,31.47,North
O008070,C01365,2024-09-14,completed,Bank Transfer,20,0.0,42.61,South
O008071,C01992,2024-09-13,completed,Wallet,5,12.99,56.77,North
O008072,C03096,2025-09-29,completed,Card,0,12.99,133.11,West
O008073,C02271,2026-06-04,completed,Card,10,8.99,235.13,South
O008074,C01287,2024-08-08,completed,Wallet,0,8.99,113.2,South
O008075,C00446,2025-10-09,completed,COD,10,8.99,30.65,West
O008076,C04708,2025-09-12,completed,Wallet,0,4.99,144.18,West
O008077,C01449,2024-08-18,completed,Card,0,8.99,85.77,South
O008078,C03935,2024-10-18,shipped,COD,20,0.0,86.79,North
O008079,C01447,2025-05-20,shipped,COD,0,8.99,132.27,East
O008080,C04858,2025-11-18,completed,Card,20,8.99,204.69,East
O008081,C04284,2024-12-09,completed,COD,20,8.99,267.13,Central
O008082,C01114,2025-05-13,completed,Bank Transfer,0,12.99,239.31,North
O008083,C00531,2025-06-23,completed,Wallet,0,4.99,200.83,Central
O008084,C03687,2025-12-01,completed,COD,0,4.99,227.59,East
O008085,C01182,2024-12-28,completed,Wallet,20,4.99,49.51,West
O008086,C02978,2025-11-15,completed,COD,20,0.0,216.07,South
O008087,C02270,2026-02-27,completed,Card,0,4.99,107.05,South
O008088,C02454,2025-08-29,completed,Card,10,12.99,237.09,West
O008089,C00692,2025-12-08,completed,COD,10,8.99,99.57,West
O008090,C00422,2024-10-31,completed,Wallet,0,12.99,101.15,South
O008091,C01011,2026-04-22,completed,Wallet,20,12.99,73.94,West
O008092,C02901,2025-02-05,completed,Card,5,4.99,84.07,Central
O008093,C04774,2024-11-22,completed,Card,0,4.99,327.75,North
O008094,C01307,2025-08-04,completed,Bank Transfer,0,8.99,76.49,East
O008095,C04342,2025-04-07,shipped,Wallet,0,8.99,124.77,North
O008096,C02888,2025-06-02,completed,Bank Transfer,35,12.99,81.62,South
O008097,C00638,2026-02-08,cancelled,Bank Transfer,0,8.99,124.63,North
O008098,C03102,2025-07-26,completed,Wallet,5,8.99,144.26,East
O008099,C01359,2025-03-30,completed,Wallet,0,8.99,175.56,North
O008100,C02545,2026-02-04,completed,Card,0,0.0,116.72,East
O008101,C04350,2025-04-03,completed,Wallet,0,4.99,284.44,West
O008102,C04214,2026-05-30,completed,Card,10,4.99,34.07,Central
O008103,C01754,2026-06-19,completed,Wallet,5,12.99,74.33,East
O008104,C01416,2025-06-08,completed,Wallet,20,0.0,71.93,South
O008105,C02208,2026-01-13,completed,Wallet,5,0.0,59.89,East
O008106,C03057,2025-11-29,completed,COD,10,0.0,447.56800000000004,North
O008107,C00912,2026-03-20,completed,COD,10,0.0,72.42,North
O008108,C04481,2025-06-02,completed,Bank Transfer,0,12.99,7.82,North
O008109,C02734,2025-04-23,cancelled,Card,0,12.99,135.23,North
O008110,C01145,2025-01-18,completed,Wallet,5,12.99,289.0,South
O008111,C00725,2025-09-01,completed,Wallet,5,8.99,12.19,East
O008112,C03094,2025-09-22,completed,COD,10,8.99,161.33,South
O008113,C02618,2025-05-25,completed,COD,5,0.0,211.81,West
O008114,C01159,2025-02-12,completed,Card,5,4.99,79.3,North
O008115,C04593,2025-05-25,completed,Wallet,20,4.99,146.76,Central
O008116,C02980,2025-07-02,completed,Wallet,0,8.99,1.23,South
O008117,C02386,2024-10-02,completed,Bank Transfer,0,0.0,127.91,West
O008118,C01445,2025-10-25,shipped,Card,5,12.99,173.36,Central
O008119,C04106,2026-03-06,cancelled,Bank Transfer,0,4.99,85.37,North
O008120,C04346,2025-02-20,completed,COD,10,8.99,87.54,North
O008121,C02870,2025-04-11,completed,Bank Transfer,5,8.99,149.32,East
O008122,C04731,2024-09-06,completed,Wallet,35,8.99,116.95,North
O008123,C01836,2025-08-29,completed,Wallet,0,8.99,228.73,East
O008124,C00289,2025-05-08,completed,Card,0,0.0,123.64,West
O008125,C04710,2026-03-17,completed,Card,5,8.99,153.01,West
O008126,C03482,2026-04-23,completed,COD,10,4.99,88.94,East
O008127,C04984,2026-01-15,completed,COD,0,12.99,88.68,East
O008128,C03702,2024-12-01,completed,Wallet,0,8.99,231.22,North
O008129,C01626,2024-11-22,completed,Bank Transfer,0,12.99,248.21,South
O008130,C03438,2025-06-20,completed,Wallet,35,4.99,39.37,North
O008131,C04943,2025-09-24,completed,COD,0,0.0,102.23,West
O008132,C02226,2024-07-24,completed,COD,0,12.99,154.06,West
O008133,C04920,2025-06-27,cancelled,Wallet,5,12.99,14.23,West
O008134,C01831,2024-09-02,completed,Card,20,4.99,101.19,South
O008135,C01594,2025-01-06,completed,Wallet,0,12.99,373.48,Central
O008136,C01926,2025-03-19,completed,COD,10,8.99,61.2,West
O008137,C02278,2024-07-30,completed,Card,0,12.99,59.28,South
O008138,C04668,2025-01-08,completed,Card,0,4.99,111.95,West
O008139,C00204,2025-10-03,shipped,Card,20,8.99,118.0,Central
O008140,C00759,2026-06-28,completed,Card,0,12.99,93.45,East
O008141,C00080,2026-01-20,completed,Wallet,10,8.99,206.34,North
O008142,C02800,2025-02-09,completed,Bank Transfer,20,4.99,24.67,North
O008143,C00790,2026-05-18,completed,Bank Transfer,0,4.99,57.57,West
O008144,C04847,2025-05-17,cancelled,COD,0,4.99,101.63,East
O008145,C01342,2025-03-16,completed,Card,10,12.99,235.08,Central
O008146,C01895,2026-03-10,completed,COD,0,12.99,75.13,East
O008147,C04458,2025-04-18,completed,Card,10,12.99,52.89,West
O008148,C03315,2025-12-21,completed,COD,5,0.0,22.18,West
O008149,C01636,2024-10-27,completed,Wallet,10,8.99,48.15,East
O008150,C04692,2025-02-28,completed,Wallet,5,0.0,20.19,North
O008151,C03585,2026-06-18,completed,COD,0,0.0,71.24,North
O008152,C00119,2024-12-25,completed,COD,5,4.99,200.8,East
O008153,C04733,2026-03-12,cancelled,Card,10,12.99,145.87,North
O008154,C00131,2025-06-06,completed,Card,0,4.99,170.14,West
O008155,C02631,2026-05-30,completed,Bank Transfer,20,8.99,41.55,North
O008156,C00520,2025-04-30,completed,Wallet,0,8.99,30.19,East
O008157,C04196,2025-06-27,completed,Wallet,10,12.99,140.62,West
O008158,C04112,2025-04-14,completed,Card,0,4.99,195.41,Central
O008159,C02078,2024-11-30,completed,Card,0,12.99,136.56,West
O008160,C01659,2026-03-08,completed,COD,0,4.99,148.03,West
O008161,C01276,2025-08-22,completed,COD,0,4.99,106.62,East
O008162,C04638,2025-07-04,completed,Card,35,0.0,79.02,East
O008163,C03861,2025-03-29,completed,COD,20,12.99,89.2,West
O008164,C00553,2026-01-15,shipped,Card,10,12.99,193.26,East
O008165,C03217,2025-03-11,cancelled,Card,0,0.0,105.33,West
O008166,C04667,2024-12-21,completed,Bank Transfer,35,4.99,234.12,West
O008167,C03305,2024-08-30,completed,Wallet,5,8.99,124.0,West
O008168,C01648,2026-03-29,completed,Wallet,0,0.0,70.3,North
O008169,C01650,2024-08-23,shipped,Wallet,5,8.99,154.17,West
O008170,C04387,2026-03-08,completed,Wallet,0,4.99,108.0,North
O008171,C02482,2025-04-03,completed,Wallet,5,12.99,221.9,North
O008172,C01418,2024-07-02,completed,Card,0,4.99,58.95,South
O008173,C01949,2026-05-07,completed,Card,0,4.99,20.54,East
O008174,C01329,2025-12-23,completed,Card,10,0.0,201.46,West
O008175,C04517,2025-12-10,shipped,Card,0,0.0,308.29,Central
O008176,C00351,2025-08-04,completed,Card,0,8.99,195.13,West
O008177,C04657,2026-01-06,completed,Wallet,0,4.99,266.25,South
O008178,C02729,2024-10-06,completed,COD,0,4.99,303.17,West
O008179,C00565,2024-12-18,completed,Bank Transfer,10,0.0,119.02,West
O008180,C02864,2025-08-01,completed,Bank Transfer,0,4.99,49.92,West
O008181,C03541,2025-12-18,shipped,Wallet,0,8.99,9.44,East
O008182,C04203,2025-09-02,completed,Card,5,8.99,22.57,South
O008183,C01312,2025-04-23,completed,Card,5,0.0,160.21,North
O008184,C02947,2025-11-02,completed,Bank Transfer,0,4.99,29.58,East
O008185,C03575,2024-08-13,completed,Bank Transfer,0,8.99,133.16,South
O008186,C03958,2025-07-06,completed,COD,5,12.99,167.67,West
O008187,C01278,2025-04-14,completed,COD,0,0.0,115.19,North
O008188,C00435,2025-06-29,completed,COD,10,12.99,87.85,North
O008189,C02225,2024-10-04,shipped,Wallet,0,0.0,56.44,South
O008190,C01376,2026-04-20,completed,Bank Transfer,0,12.99,278.01,North
O008191,C02050,2026-03-15,completed,COD,0,8.99,9.7,West
O008192,C04088,2026-05-19,completed,Card,5,8.99,56.25,South
O008193,C04083,2026-03-05,shipped,Card,0,4.99,88.28,North
O008194,C01118,2025-10-28,completed,Card,0,8.99,80.62,North
O008195,C01760,2025-01-26,completed,Wallet,0,8.99,174.89,West
O008196,C01165,2024-09-22,completed,Card,0,4.99,123.84,South
O008197,C04566,2025-09-20,shipped,Card,0,0.0,37.96,West
O008198,C04582,2026-05-22,completed,Bank Transfer,10,4.99,187.26,South
O008199,C00519,2025-03-23,cancelled,Bank Transfer,0,4.99,56.17,East
O008200,C02857,2026-06-24,completed,Wallet,5,0.0,134.78,Central
O008201,C01174,2024-10-21,completed,COD,0,12.99,262.5,West
O008202,C04606,2025-01-23,completed,Bank Transfer,10,4.99,67.47,South
O008203,C01181,2025-10-17,completed,Bank Transfer,5,0.0,70.47,West
O008204,C01504,2025-06-25,completed,Card,10,4.99,97.6,South
O008205,C01278,2026-01-06,completed,Wallet,0,12.99,100.22,East
O008206,C02337,2025-03-09,completed,COD,10,12.99,127.23,West
O008207,C02990,2026-01-16,completed,Bank Transfer,10,12.99,156.0,Central
O008208,C02265,2025-02-05,completed,COD,0,4.99,53.54,East
O008209,C01947,2024-10-17,shipped,COD,10,0.0,108.15,North
O008210,C04465,2025-08-19,completed,COD,20,0.0,46.46,North
O008211,C02288,2025-07-09,completed,Wallet,0,0.0,170.0,East
O008212,C04059,2025-08-18,completed,Card,0,8.99,215.74,South
O008213,C04943,2024-07-18,shipped,COD,0,8.99,80.14,East
O008214,C04516,2025-04-26,completed,COD,10,8.99,119.69,South
O008215,C04125,2024-09-04,completed,Wallet,10,4.99,253.21,North
O008216,C00713,2026-02-07,cancelled,Card,0,4.99,140.54,North
O008217,C02162,2024-08-29,completed,Wallet,10,8.99,46.71,South
O008218,C01822,2026-05-11,completed,Wallet,10,12.99,28.42,North
O008219,C03741,2024-08-11,completed,COD,5,12.99,60.35,East
O008220,C00559,2025-09-19,completed,Wallet,20,4.99,92.03,South
O008221,C00646,2025-03-01,completed,COD,0,0.0,183.47,Central
O008222,C02862,2024-09-19,completed,Bank Transfer,0,0.0,86.05,Central
O008223,C01611,2025-03-18,shipped,Card,5,4.99,43.74,South
O008224,C04055,2024-07-30,completed,Card,5,12.99,89.62,East
O008225,C04664,2025-11-21,shipped,Wallet,0,0.0,114.02,North
O008226,C00011,2026-03-27,completed,Wallet,10,8.99,62.41,South
O008227,C04894,2025-02-26,completed,COD,0,8.99,86.52,North
O008228,C03027,2025-05-17,completed,Bank Transfer,0,4.99,120.75,North
O008229,C04302,2024-10-11,completed,Wallet,5,8.99,24.97,North
O008230,C03970,2025-06-17,completed,Wallet,20,12.99,93.63,North
O008231,C03222,2026-05-22,completed,Card,20,0.0,416.25,West
O008232,C03004,2025-07-28,shipped,Card,0,0.0,137.26,Central
O008233,C04058,2026-03-31,completed,Bank Transfer,10,12.99,185.31,West
O008234,C00317,2026-01-20,completed,Card,0,8.99,251.93,East
O008235,C00710,2024-09-29,completed,Card,0,8.99,282.1,North
O008236,C01612,2024-08-08,completed,Card,10,8.99,71.64,North
O008237,C02013,2025-03-22,completed,Card,0,4.99,27.05,East
O008238,C03293,2026-05-17,completed,COD,5,4.99,205.59,North
O008239,C02985,2024-10-31,completed,Card,0,0.0,92.94,North
O008240,C04471,2024-08-02,completed,Bank Transfer,5,0.0,96.42,North
O008241,C02974,2026-05-31,completed,COD,0,8.99,154.64,East
O008242,C02109,2024-11-22,completed,Card,0,0.0,133.56,West
O008243,C01361,2025-03-17,completed,Bank Transfer,10,8.99,128.51,Central
O008244,C04368,2026-01-20,completed,Card,20,12.99,135.81,West
O008245,C03156,2024-09-10,completed,Wallet,5,12.99,207.36,East
O008246,C02454,2024-11-02,completed,COD,0,12.99,177.32,East
O008247,C01420,2025-12-12,completed,Wallet,35,4.99,55.63,East
O008248,C02675,2024-07-05,shipped,Bank Transfer,5,12.99,44.81,West
O008249,C03763,2025-12-01,completed,Wallet,0,4.99,81.5,Central
O008250,C00566,2025-07-31,completed,Wallet,10,4.99,139.97,West
O008251,C02393,2024-12-23,cancelled,Card,10,8.99,59.62,North
O008252,C04084,2025-09-21,completed,Wallet,20,12.99,48.84,East
O008253,C02703,2025-02-20,completed,Wallet,20,12.99,133.29,North
O008254,C00241,2026-05-23,completed,Bank Transfer,10,4.99,71.31,Central
O008255,C04720,2025-04-29,completed,Wallet,10,4.99,268.06,West
O008256,C01296,2025-12-28,completed,Card,20,8.99,90.57,West
O008257,C04881,2025-01-12,completed,Bank Transfer,20,0.0,173.73,West
O008258,C01008,2026-02-28,completed,Wallet,5,4.99,98.5,South
O008259,C04028,2025-01-27,completed,Wallet,5,0.0,41.01,East
O008260,C01589,2025-07-06,completed,Wallet,10,8.99,72.44,East
O008261,C02173,2026-02-05,completed,COD,0,0.0,103.44,South
O008262,C01746,2026-05-07,shipped,COD,20,8.99,73.44,Central
O008263,C02254,2025-12-31,completed,Wallet,5,0.0,304.17,East
O008264,C03966,2025-10-30,shipped,COD,0,0.0,54.04,West
O008265,C02581,2025-11-17,completed,Card,20,0.0,97.82,West
O008266,C00337,2025-04-23,completed,Card,0,0.0,144.18,East
O008267,C03843,2025-11-13,completed,Bank Transfer,10,4.99,390.7,East
O008268,C00564,2025-08-23,completed,Bank Transfer,0,12.99,158.12,East
O008269,C03652,2025-07-16,completed,Wallet,20,12.99,138.19,North
O008270,C04157,2025-02-14,shipped,Card,0,4.99,189.12,West
O008271,C01390,2025-03-13,completed,Card,0,8.99,222.67,Central
O008272,C01488,2024-09-29,completed,Card,0,8.99,252.64,North
O008273,C02272,2025-12-08,cancelled,COD,20,4.99,192.63,East
O008274,C03645,2024-07-17,completed,Wallet,10,8.99,125.61,South
O008275,C03385,2024-09-23,completed,Bank Transfer,0,0.0,55.54,West
O008276,C03134,2025-01-30,completed,Card,35,8.99,131.98,East
O008277,C00374,2024-10-11,completed,COD,0,4.99,283.22,West
