customer_id,signup_date,region,age_group,acquisition_channel,loyalty_tier
C03144,2026-01-08,East,45-54,Email,Gold
C03145,2025-08-07,North,45-54,Paid Search,Bronze
C03146,2025-10-12,East,18-24,Organic,Bronze
C03147,2026-03-02,North,45-54,Referral,Silver
C03148,2026-06-22,East,18-24,Social,Silver
C03149,2024-09-18,North,45-54,Referral,Bronze
C03150,2025-12-02,Central,35-44,Referral,Silver
C03151,2024-12-12,East,18-24,Organic,Silver
C03152,2024-11-21,East,25-34,Email,Gold
C03153,2026-01-30,South,55+,Paid Search,Bronze
C03154,2024-08-20,South,35-44,Referral,Bronze
C03155,2026-03-11,North,45-54,Paid Search,Silver
C03156,2026-01-13,Central,45-54,Organic,Bronze
C03157,2026-06-26,West,18-24,Email,Silver
C03158,2025-10-30,North,55+,Social,Silver
C03159,2026-03-29,West,25-34,Social,Silver
C03160,2024-09-25,South,45-54,Paid Search,Gold
C03161,2026-04-10,North,35-44,Social,Silver
C03162,2024-10-25,East,35-44,Referral,Gold
C03163,2025-02-15,North,25-34,Email,Silver
C03164,2024-10-02,North,55+,Referral,Bronze
C03165,2025-04-19,West,18-24,Paid Search,Silver
C03166,2025-12-29,South,55+,Referral,Silver
C03167,2025-01-12,Central,25-34,Paid Search,Platinum
C03168,2026-02-20,West,55+,Referral,Bronze
C03169,2025-09-15,West,18-24,Referral,Bronze
C03170,2025-10-02,East,18-24,Organic,Silver
C03171,2026-05-16,West,18-24,Referral,Bronze
C03172,2025-05-11,South,35-44,Email,Silver
C03173,2025-03-09,East,25-34,Email,Bronze
C03174,2026-06-26,East,35-44,Social,Bronze
C03175,2025-08-11,Central,55+,Paid Search,Bronze
C03176,2025-09-22,North,18-24,Referral,Silver
C03177,2025-02-02,East,35-44,Organic,Bronze
C03178,2024-12-05,West,45-54,Referral,Silver
C03179,2024-11-01,South,35-44,Paid Search,Silver
C03180,2024-12-10,West,55+,Email,Silver
C03181,2024-11-20,South,45-54,Social,Bronze
C03182,2025-12-27,North,18-24,Paid Search,Bronze
C03183,2024-08-12,East,35-44,Paid Search,Silver
C03184,2025-10-02,East,25-34,Paid Search,Bronze
C03185,2026-05-24,North,18-24,Referral,Bronze
C03186,2026-01-10,North,55+,Email,Gold
C03187,2025-04-20,North,25-34,Email,Bronze
C03188,2024-08-13,West,18-24,Email,Bronze
C03189,2026-03-01,Central,25-34,Social,Platinum
C03190,2024-07-03,East,55+,Referral,Bronze
C03191,2025-11-09,North,35-44,Paid Search,Bronze
C03192,2025-11-02,East,55+,Referral,Bronze
C03193,2024-11-17,West,35-44,Paid Search,Silver
C03194,2025-12-22,West,18-24,Paid Search,Gold
C03195,2024-11-05,South,25-34,Social,Silver
C03196,2024-12-12,North,18-24,Email,Platinum
C03197,2026-02-12,Central,35-44,Email,Bronze
C03198,2026-06-14,West,25-34,Email,Silver
C03199,2025-01-09,North,55+,Organic,Bronze
C03200,2026-05-03,West,25-34,Organic,Gold
C03201,2026-04-27,North,25-34,Referral,Gold
C03202,2026-01-12,North,55+,Referral,Bronze
C03203,2024-10-11,West,35-44,Organic,Silver
C03204,2025-02-04,East,18-24,Referral,Silver
C03205,2025-11-07,South,35-44,Paid Search,Bronze
C03206,2026-06-29,Central,25-34,Referral,Silver
C03207,2026-02-14,West,45-54,Referral,Platinum
C03208,2025-05-03,North,35-44,Email,Bronze
C03209,2024-12-19,East,45-54,Organic,Bronze
C03210,2026-06-01,West,55+,Email,Platinum
C03211,2025-01-18,East,45-54,Organic,Bronze
C03212,2025-03-07,Central,25-34,Paid Search,Bronze
C03213,2026-06-04,West,25-34,Email,Silver
C03214,2025-08-14,North,35-44,Organic,Silver
C03215,2025-01-09,North,35-44,Paid Search,Bronze
C03216,2024-07-04,West,25-34,Email,Bronze
C03217,2025-05-10,Central,55+,Organic,Silver
C03218,2026-06-19,North,55+,Paid Search,Bronze
C03219,2025-05-12,North,25-34,Organic,Silver
C03220,2025-11-22,West,45-54,Email,Gold
C03221,2025-01-01,North,55+,Organic,Bronze
C03222,2026-01-17,North,18-24,Paid Search,Gold
C03223,2026-01-17,Central,25-34,Social,Silver
C03224,2025-09-17,West,45-54,Paid Search,Gold
C03225,2026-01-14,Central,35-44,Paid Search,Bronze
C03226,2025-08-26,West,45-54,Referral,Bronze
C03227,2025-04-02,South,35-44,Email,Silver
C03228,2025-12-20,Central,18-24,Organic,Gold
C03229,2026-03-01,South,35-44,Referral,Platinum
C03230,2026-03-06,South,35-44,Social,Bronze
C03231,2024-12-03,Central,55+,Organic,Bronze
C03232,2025-11-06,West,18-24,Referral,Bronze
C03233,2024-07-04,Central,18-24,Paid Search,Silver
C03234,2025-08-21,North,18-24,Paid Search,Gold
C03235,2025-08-21,Central,35-44,Organic,Silver
C03236,2025-03-22,East,55+,Referral,Bronze
C03237,2026-06-25,West,45-54,Paid Search,Gold
C03238,2026-04-05,Central,55+,Social,Bronze
C03239,2024-07-29,South,55+,Paid Search,Bronze
C03240,2024-11-30,West,45-54,Referral,Silver
C03241,2024-11-29,West,45-54,Email,Bronze
C03242,2026-04-16,West,25-34,Social,Silver
C03243,2025-07-14,Central,55+,Paid Search,Silver
C03244,2025-12-14,West,45-54,Email,Bronze
C03245,2026-02-11,North,55+,Social,Bronze
C03246,2026-01-11,North,55+,Referral,Bronze
C03247,2024-09-03,Central,25-34,Email,Silver
C03248,2024-10-11,Central,18-24,Organic,Bronze
C03249,2025-04-15,Central,55+,Referral,Bronze
C03250,2025-03-04,North,35-44,Organic,Bronze
C03251,2025-12-27,South,55+,Paid Search,Silver
C03252,2024-10-22,West,45-54,Social,Bronze
C03253,2025-03-28,West,25-34,Paid Search,Bronze
C03254,2024-12-20,North,25-34,Referral,Bronze
C03255,2024-11-15,East,45-54,Referral,Bronze
C03256,2024-11-03,North,25-34,Organic,Bronze
C03257,2024-11-20,East,25-34,Paid Search,Bronze
C03258,2025-08-16,South,25-34,Paid Search,Silver
C03259,2025-04-25,North,45-54,Email,Bronze
C03260,2025-05-14,North,18-24,Social,Bronze
C03261,2025-06-15,Central,18-24,Email,Platinum
C03262,2025-12-23,West,18-24,Organic,Bronze
C03263,2026-03-21,Central,45-54,Social,Bronze
C03264,2025-07-19,East,18-24,Paid Search,Bronze
C03265,2025-10-12,South,35-44,Paid Search,Bronze
C03266,2025-12-21,South,18-24,Email,Bronze
C03267,2025-11-16,East,35-44,Organic,Gold
C03268,2024-10-06,South,18-24,Organic,Bronze
C03269,2026-06-17,West,18-24,Social,Silver
C03270,2024-10-29,West,35-44,Email,Gold
C03271,2025-04-27,West,45-54,Social,Bronze
C03272,2025-10-19,South,18-24,Organic,Silver
C03273,2025-04-21,East,35-44,Email,Bronze
C03274,2024-12-25,North,55+,Paid Search,Bronze
C03275,2026-05-05,North,45-54,Email,Gold
C03276,2024-08-22,West,45-54,Paid Search,Bronze
C03277,2024-12-27,East,25-34,Referral,Platinum
C03278,2026-06-24,West,55+,Paid Search,Silver
C03279,2025-12-15,North,18-24,Referral,Bronze
C03280,2024-09-02,Central,45-54,Paid Search,Bronze
C03281,2026-01-02,Central,35-44,Email,Silver
C03282,2026-06-07,East,18-24,Social,Bronze
C03283,2024-09-10,West,55+,Organic,Bronze
C03284,2025-04-28,South,45-54,Organic,Bronze
C03285,2025-06-07,West,25-34,Social,Bronze
C03286,2024-10-04,West,18-24,Organic,Platinum
C03287,2024-11-24,West,45-54,Email,Bronze
C03288,2024-11-04,West,35-44,Organic,Bronze
C03289,2024-11-13,East,18-24,Social,Silver
C03290,2025-04-21,West,55+,Paid Search,Silver
C03291,2025-06-04,West,45-54,Organic,Gold
C03292,2024-12-21,North,35-44,Paid Search,Gold
C03293,2025-01-27,North,25-34,Social,Bronze
C03294,2024-11-18,West,25-34,Paid Search,Bronze
C03295,2026-02-01,East,35-44,Paid Search,Silver
C03296,2024-12-02,East,18-24,Paid Search,Bronze
C03297,2026-04-23,Central,25-34,Paid Search,Silver
C03298,2025-07-28,West,25-34,Social,Bronze
C03299,2026-02-06,South,18-24,Referral,Gold
C03300,2025-10-07,South,18-24,Social,Silver
C03301,2025-01-10,East,25-34,Social,Silver
C03302,2025-09-12,West,25-34,Email,Bronze
C03303,2025-01-16,East,25-34,Social,Platinum
C03304,2024-09-25,East,45-54,Referral,Silver
C03305,2025-01-02,West,35-44,Social,Silver
C03306,2025-01-17,West,18-24,Paid Search,Silver
C03307,2024-10-07,West,55+,Social,Bronze
C03308,2024-07-18,North,45-54,Email,Bronze
C03309,2026-05-20,West,35-44,Paid Search,Bronze
C03310,2025-07-10,East,18-24,Paid Search,Silver
C03311,2025-04-20,North,55+,Social,Silver
C03312,2026-05-09,West,45-54,Referral,Bronze
C03313,2024-12-11,West,35-44,Paid Search,Platinum
C03314,2025-04-20,East,18-24,Social,Bronze
C03315,2026-03-10,West,18-24,Email,Silver
C03316,2025-10-04,South,25-34,Email,Bronze
C03317,2025-04-18,North,25-34,Organic,Bronze
C03318,2025-01-03,South,25-34,Paid Search,Bronze
C03319,2024-07-26,South,35-44,Referral,Silver
C03320,2024-09-01,West,18-24,Referral,Silver
C03321,2024-10-27,West,25-34,Email,Bronze
C03322,2026-01-25,West,55+,Organic,Bronze
C03323,2025-10-10,North,55+,Social,Silver
C03324,2025-05-12,South,18-24,Organic,Bronze
C03325,2026-01-22,North,45-54,Paid Search,Silver
C03326,2024-10-26,West,55+,Referral,Bronze
C03327,2024-12-01,South,35-44,Paid Search,Gold
C03328,2025-04-13,East,25-34,Organic,Silver
C03329,2026-04-30,West,35-44,Email,Bronze
C03330,2025-09-21,West,25-34,Email,Silver
C03331,2026-03-13,South,25-34,Email,Bronze
C03332,2024-12-28,South,55+,Referral,Gold
C03333,2026-03-11,West,45-54,Email,Silver
C03334,2024-08-22,East,35-44,Email,Bronze
C03335,2024-12-13,North,18-24,Referral,Silver
C03336,2025-07-17,West,55+,Paid Search,Bronze
C03337,2024-08-06,East,18-24,Social,Gold
C03338,2026-03-18,East,45-54,Social,Gold
C03339,2026-03-25,North,25-34,Email,Silver
C03340,2025-07-30,South,25-34,Social,Bronze
C03341,2025-02-08,South,18-24,Social,Silver
C03342,2024-09-11,South,25-34,Organic,Bronze
C03343,2025-09-25,East,45-54,Email,Bronze
C03344,2025-07-27,East,35-44,Organic,Gold
C03345,2026-01-06,Central,18-24,Social,Bronze
C03346,2025-09-13,Central,25-34,Social,Bronze
C03347,2024-10-02,North,18-24,Email,Bronze
C03348,2024-09-27,North,35-44,Social,Platinum
C03349,2026-01-21,West,55+,Organic,Gold
C03350,2024-10-24,Central,55+,Social,Bronze
C03351,2026-05-16,West,55+,Paid Search,Bronze
C03352,2024-09-16,North,18-24,Paid Search,Silver
C03353,2025-12-13,South,35-44,Paid Search,Bronze
C03354,2026-06-11,North,18-24,Organic,Gold
C03355,2025-05-18,West,35-44,Referral,Gold
C03356,2024-08-11,East,35-44,Paid Search,Silver
C03357,2026-04-01,East,45-54,Social,Bronze
C03358,2024-11-14,East,25-34,Referral,Silver
C03359,2025-07-20,South,18-24,Paid Search,Platinum
C03360,2026-06-18,East,35-44,Referral,Bronze
C03361,2025-12-25,North,35-44,Social,Gold
C03362,2024-08-03,West,45-54,Referral,Bronze
C03363,2026-02-19,West,18-24,Social,Platinum
C03364,2024-10-26,West,45-54,Organic,Silver
C03365,2025-12-29,South,35-44,Referral,Bronze
C03366,2025-09-26,West,45-54,Referral,Bronze
C03367,2025-01-26,West,55+,Referral,Bronze
C03368,2025-05-05,North,25-34,Organic,Bronze
C03369,2024-09-24,North,45-54,Referral,Gold
C03370,2026-06-20,West,18-24,Paid Search,Bronze
C03371,2024-12-21,South,55+,Referral,Gold
C03372,2025-02-11,North,35-44,Referral,Bronze
C03373,2025-07-02,North,45-54,Organic,Silver
C03374,2025-11-03,North,45-54,Paid Search,Gold
C03375,2025-07-04,East,45-54,Paid Search,Silver
C03376,2025-07-04,East,25-34,Paid Search,Gold
C03377,2025-08-29,North,45-54,Social,Platinum
C03378,2026-03-18,West,35-44,Social,Silver
C03379,2025-04-15,South,45-54,Email,Silver
C03380,2026-02-27,South,45-54,Email,Bronze
C03381,2026-01-25,North,35-44,Paid Search,Bronze
C03382,2026-06-01,West,18-24,Organic,Bronze
C03383,2026-04-27,Central,25-34,Email,Silver
C03384,2026-02-02,East,55+,Organic,Silver
C03385,2024-12-27,North,35-44,Organic,Silver
C03386,2026-01-16,South,45-54,Email,Gold
C03387,2025-12-19,North,25-34,Paid Search,Bronze
C03388,2025-01-28,West,45-54,Organic,Gold
C03389,2025-11-07,North,35-44,Paid Search,Bronze
C03390,2025-01-01,Central,25-34,Social,Bronze
C03391,2025-07-17,East,18-24,Referral,Silver
C03392,2026-02-01,East,25-34,Referral,Bronze
C03393,2024-11-15,West,35-44,Email,Silver
C03394,2025-03-03,North,25-34,Referral,Silver
C03395,2026-01-31,West,25-34,Social,Silver
C03396,2025-05-27,North,25-34,Social,Bronze
C03397,2026-06-01,West,25-34,Referral,Bronze
C03398,2024-07-06,East,45-54,Paid Search,Bronze
C03399,2025-12-09,North,35-44,Referral,Bronze
C03400,2026-02-14,West,35-44,Referral,Bronze
C03401,2026-05-01,North,18-24,Paid Search,Bronze
C03402,2024-10-23,North,35-44,Email,Gold
C03403,2026-06-18,West,55+,Email,Gold
C03404,2025-04-12,East,45-54,Email,Silver
C03405,2025-03-14,Central,35-44,Paid Search,Bronze
C03406,2025-03-17,West,25-34,Referral,Silver
C03407,2025-10-09,East,25-34,Social,Bronze
C03408,2025-10-24,South,18-24,Organic,Bronze
C03409,2025-06-11,North,18-24,Organic,Bronze
C03410,2024-08-21,Central,45-54,Email,Gold
C03411,2026-06-20,North,55+,Social,Silver
C03412,2024-12-09,East,55+,Organic,Bronze
C03413,2024-09-07,South,45-54,Social,Silver
C03414,2025-09-09,South,55+,Social,Gold
C03415,2025-04-27,East,35-44,Organic,Bronze
C03416,2025-09-22,West,25-34,Paid Search,Silver
C03417,2026-03-31,West,25-34,Social,Bronze
C03418,2024-09-09,West,25-34,Email,Bronze
C03419,2025-01-24,South,45-54,Email,Gold
C03420,2025-07-12,East,,Organic,Bronze
C03421,2026-01-26,North,55+,Email,Silver
C03422,2025-09-11,West,45-54,Referral,Bronze
C03423,2025-04-06,South,25-34,Organic,Silver
C03424,2025-09-18,East,45-54,Referral,Silver
C03425,2026-06-15,North,18-24,Organic,Gold
C03426,2025-06-15,West,35-44,Email,Silver
C03427,2026-04-06,West,18-24,Paid Search,Silver
C03428,2026-01-20,West,18-24,Email,Bronze
C03429,2025-02-05,North,18-24,Referral,Bronze
C03430,2024-12-29,Central,45-54,Referral,Silver
C03431,2026-01-13,South,45-54,Referral,Bronze
C03432,2024-11-29,South,55+,Referral,Bronze
C03433,2025-03-03,South,55+,Paid Search,Gold
C03434,2024-12-19,South,55+,Social,Bronze
C03435,2025-09-16,East,55+,Email,Bronze
C03436,2025-01-31,South,18-24,Organic,Gold
C03437,2025-10-24,South,45-54,Social,Silver
C03438,2026-05-13,West,45-54,Social,Silver
C03439,2026-02-25,West,18-24,Referral,Bronze
C03440,2026-05-23,West,18-24,Organic,Bronze
C03441,2024-07-18,East,55+,Organic,Silver
C03442,2025-05-29,North,55+,Organic,Bronze
C03443,2024-12-08,West,25-34,Social,Silver
C03444,2026-05-01,North,18-24,Social,Bronze
C03445,2025-12-01,South,25-34,Social,Bronze
C03446,2025-02-19,North,18-24,Paid Search,Bronze
C03447,2025-08-15,West,45-54,Paid Search,Bronze
C03448,2025-09-15,South,25-34,Social,Bronze
C03449,2025-06-27,West,18-24,Organic,Silver
C03450,2025-06-11,South,55+,Email,Silver
C03451,2024-08-10,East,55+,Organic,Bronze
C03452,2025-05-26,East,55+,Email,Silver
C03453,2025-03-11,North,55+,Social,Bronze
C03454,2026-02-17,East,18-24,Referral,Bronze
C03455,2026-03-23,West,45-54,Email,Gold
C03456,2025-12-30,East,45-54,Social,Silver
C03457,2024-07-23,North,45-54,Email,Silver
C03458,2026-03-06,West,25-34,Organic,Bronze
C03459,2025-04-16,South,25-34,Organic,Bronze
C03460,2025-04-30,North,55+,Social,Silver
C03461,2026-05-21,North,18-24,Referral,Silver
C03462,2026-03-25,East,45-54,Referral,Silver
C03463,2024-08-07,South,45-54,Paid Search,Platinum
C03464,2025-03-20,West,45-54,Paid Search,Bronze
C03465,2025-12-29,South,35-44,Referral,Silver
C03466,2025-07-28,West,45-54,Social,Silver
C03467,2025-01-04,South,55+,Organic,Bronze
C03468,2025-07-18,East,45-54,Paid Search,Bronze
C03469,2026-03-24,West,18-24,Referral,Silver
C03470,2024-12-10,South,25-34,Referral,Bronze
C03471,2025-12-26,North,25-34,Referral,Silver
C03472,2025-12-18,East,25-34,Organic,Silver
C03473,2026-04-07,Central,25-34,Referral,Bronze
C03474,2025-02-03,Central,25-34,Organic,Bronze
C03475,2024-12-05,North,45-54,Referral,Silver
C03476,2025-08-04,West,18-24,Referral,Bronze
C03477,2025-07-23,South,45-54,Paid Search,Gold
C03478,2025-04-25,North,45-54,Organic,Bronze
C03479,2026-01-20,West,55+,Email,Platinum
C03480,2026-02-03,East,18-24,Organic,Bronze
C03481,2024-12-27,East,25-34,Social,Bronze
C03482,2026-01-31,West,55+,Paid Search,Silver
C03483,2024-12-16,South,35-44,Social,Bronze
C03484,2025-04-24,West,35-44,Referral,Bronze
C03485,2024-07-20,South,18-24,Referral,Bronze
C03486,2025-03-06,North,45-54,Social,Silver
C03487,2026-05-30,South,25-34,Paid Search,Silver
C03488,2025-05-19,Central,55+,Referral,Bronze
C03489,2025-11-30,East,25-34,Social,Bronze
C03490,2024-09-17,North,18-24,Organic,Bronze
C03491,2025-10-07,West,35-44,Referral,Gold
C03492,2025-03-28,Central,35-44,Referral,Bronze
C03493,2025-12-25,Central,35-44,Paid Search,Silver
C03494,2026-05-08,East,55+,Organic,Bronze
C03495,2025-07-23,South,25-34,Organic,Silver
C03496,2024-09-13,East,25-34,Social,Gold
C03497,2025-06-13,West,45-54,Paid Search,Bronze
C03498,2024-09-28,West,18-24,Email,Silver
C03499,2025-05-24,West,55+,Email,Bronze
C03500,2024-08-14,East,25-34,Organic,Silver
C03501,2025-10-10,North,25-34,Referral,Bronze
C03502,2025-02-12,East,18-24,Organic,Bronze
C03503,2024-11-24,North,25-34,Organic,Bronze
C03504,2024-07-13,North,35-44,Email,Bronze
C03505,2026-04-09,East,,Email,Gold
C03506,2026-03-03,West,55+,Referral,Silver
C03507,2026-02-12,West,45-54,Social,Bronze
C03508,2024-08-12,West,25-34,Social,Bronze
C03509,2025-03-12,West,55+,Email,Silver
C03510,2026-06-09,West,18-24,Email,Bronze
C03511,2025-08-26,West,25-34,Email,Bronze
C03512,2024-10-02,North,25-34,Paid Search,Silver
C03513,2024-10-11,East,35-44,Referral,Bronze
C03514,2025-01-08,North,25-34,Paid Search,Bronze
C03515,2026-06-09,North,55+,Paid Search,Bronze
C03516,2024-11-01,North,25-34,Paid Search,Bronze
C03517,2026-04-20,West,25-34,Paid Search,Silver
C03518,2025-11-07,West,45-54,Paid Search,Silver
C03519,2026-05-04,Central,35-44,Social,Platinum
C03520,2026-02-23,Central,35-44,Email,Bronze
C03521,2025-02-28,Central,55+,Social,Silver
C03522,2026-02-24,North,35-44,Referral,Gold
C03523,2024-11-01,West,18-24,Social,Silver
C03524,2025-01-29,West,45-54,Social,Gold
C03525,2024-12-02,West,45-54,Organic,Platinum
C03526,2024-10-06,North,25-34,Referral,Silver
C03527,2024-09-04,North,55+,Organic,Platinum
C03528,2024-11-14,Central,25-34,Organic,Silver
C03529,2024-09-26,North,18-24,Referral,Bronze
C03530,2025-04-04,South,18-24,Social,Gold
C03531,2024-08-21,East,45-54,Organic,Gold
C03532,2024-08-14,North,25-34,Social,Bronze
C03533,2026-06-22,North,35-44,Social,Bronze
C03534,2024-09-02,Central,45-54,Organic,Bronze
C03535,2024-08-23,West,55+,Email,Gold
C03536,2024-07-22,Central,35-44,Email,Bronze
C03537,2024-10-05,South,55+,Organic,Bronze
C03538,2025-07-20,North,25-34,Email,Bronze
C03539,2026-02-24,East,55+,Paid Search,Bronze
C03540,2025-12-18,East,25-34,Email,Gold
C03541,2025-08-27,North,18-24,Paid Search,Bronze
C03542,2024-08-31,West,45-54,Paid Search,Bronze
C03543,2026-01-16,Central,45-54,Social,Bronze
C03544,2024-07-28,East,55+,Social,Silver
C03545,2025-10-03,South,55+,Paid Search,Silver
C03546,2025-04-25,South,18-24,Referral,Bronze
C03547,2026-04-05,North,45-54,Email,Bronze
C03548,2025-02-10,South,45-54,Social,Gold
C03549,2025-10-09,East,45-54,Paid Search,Silver
C03550,2025-05-17,East,18-24,Social,Silver
C03551,2025-07-16,East,,Organic,Bronze
C03552,2026-05-16,West,45-54,Referral,Platinum
C03553,2025-12-02,North,55+,Organic,Silver
C03554,2025-04-29,North,18-24,Email,Bronze
C03555,2025-05-23,North,18-24,Paid Search,Gold
C03556,2025-11-26,North,35-44,Email,Gold
C03557,2025-03-10,East,25-34,Paid Search,Silver
C03558,2024-10-31,West,55+,Organic,Silver
C03559,2025-06-06,Central,55+,Referral,Bronze
C03560,2024-08-19,West,35-44,Email,Bronze
C03561,2024-11-01,South,55+,Organic,Bronze
C03562,2025-05-03,North,25-34,Organic,Silver
C03563,2026-02-01,South,55+,Social,Bronze
C03564,2026-01-21,South,35-44,Referral,Bronze
C03565,2025-01-07,West,35-44,Social,Gold
C03566,2025-05-04,East,18-24,Organic,Bronze
C03567,2024-10-20,North,18-24,Email,Silver
C03568,2026-01-02,South,18-24,Social,Bronze
C03569,2024-12-27,North,35-44,Email,Bronze
C03570,2026-02-03,Central,18-24,Paid Search,Bronze
C03571,2026-03-06,North,18-24,Organic,Bronze
C03572,2025-11-15,North,45-54,Organic,Bronze
C03573,2025-02-26,North,55+,Email,Bronze
C03574,2026-05-26,West,18-24,Email,Silver
C03575,2025-11-13,East,35-44,Paid Search,Bronze
C03576,2025-10-14,East,55+,Organic,Bronze
C03577,2026-03-17,South,35-44,Email,Bronze
C03578,2026-04-04,North,18-24,Organic,Bronze
C03579,2024-08-26,West,18-24,Organic,Bronze
C03580,2026-04-04,North,55+,Social,Bronze
C03581,2026-01-09,North,35-44,Email,Silver
C03582,2024-11-28,East,18-24,Referral,Silver
C03583,2025-02-10,North,55+,Email,Gold
C03584,2025-12-31,North,55+,Referral,Silver
C03585,2024-12-05,West,45-54,Email,Bronze
C03586,2025-05-26,East,18-24,Referral,Bronze
C03587,2025-11-15,South,18-24,Organic,Bronze
C03588,2025-10-18,South,25-34,Organic,Silver
C03589,2026-04-25,West,18-24,Email,Bronze
C03590,2024-09-20,North,35-44,Referral,Bronze
C03591,2025-02-01,North,25-34,Email,Platinum
C03592,2026-06-18,East,45-54,Paid Search,Bronze
C03593,2025-08-19,East,18-24,Social,Bronze
C03594,2024-12-29,Central,45-54,Organic,Gold
C03595,2025-01-28,South,55+,Paid Search,Bronze
C03596,2025-03-05,North,18-24,Email,Bronze
C03597,2025-08-09,East,45-54,Organic,Bronze
C03598,2025-01-24,West,35-44,Social,Bronze
C03599,2025-09-27,North,18-24,Paid Search,Platinum
C03600,2025-05-21,East,25-34,Social,Silver
C03601,2025-09-18,North,45-54,Email,Bronze
C03602,2024-10-22,West,55+,Referral,Bronze
C03603,2025-09-28,West,25-34,Social,Bronze
C03604,2026-05-06,East,18-24,Referral,Silver
C03605,2024-10-07,Central,25-34,Email,Bronze
