session_id,customer_id,session_date,channel,device,pages_viewed,added_to_cart,purchased
S014412,C04775,2026-06-03,Paid Search,Mobile,7,False,False
S014413,C02476,2025-08-12,Organic,Mobile,4,False,False
S014414,C04688,2025-01-15,Referral,Desktop,9,False,True
S014415,C02263,2025-10-09,Email,Desktop,12,False,False
S014416,C04417,2025-02-11,Organic,Mobile,3,True,False
S014417,C01506,2024-12-04,Social,Mobile,4,True,False
S014418,C00303,2025-03-29,Email,Desktop,4,False,False
S014419,C04116,2026-04-07,Paid Search,Mobile,7,True,False
S014420,C03363,2026-01-23,Email,Desktop,9,False,False
S014421,C01012,2025-10-27,Social,Mobile,6,False,False
S014422,C00440,2024-12-06,Paid Search,Mobile,3,True,False
S014423,C00380,2025-01-15,Social,Mobile,6,True,False
S014424,C03663,2024-11-21,Paid Search,Mobile,6,False,False
S014425,C03171,2026-03-20,Organic,Desktop,9,True,False
S014426,C03277,2026-04-23,Email,Desktop,3,False,False
S014427,C03910,2025-06-07,Social,Desktop,6,False,False
S014428,C00322,2024-07-24,Social,Mobile,5,False,False
S014429,C02255,2026-01-16,Paid Search,Desktop,7,False,False
S014430,C02744,2025-07-15,Email,Desktop,8,True,False
S014431,C03815,2024-12-26,Organic,Desktop,7,False,True
S014432,C02072,2025-12-22,Organic,Desktop,1,False,False
S014433,C04875,2026-04-08,Social,Desktop,6,True,False
S014434,C04450,2026-01-23,Email,Desktop,5,False,False
S014435,C02630,2025-12-19,Paid Search,Desktop,8,True,False
S014436,C03362,2026-03-07,Social,Mobile,6,False,False
S014437,C04544,2024-07-16,Referral,Mobile,5,False,False
S014438,C02355,2025-05-05,Referral,Desktop,7,False,False
S014439,C00823,2025-09-29,Paid Search,Mobile,7,True,False
S014440,C04766,2024-11-17,Paid Search,Mobile,10,False,False
S014441,C02998,2026-01-05,Paid Search,Mobile,5,False,False
S014442,C03226,2025-11-21,Referral,Desktop,4,True,False
S014443,C01106,2025-11-15,Paid Search,Mobile,3,True,False
S014444,C02377,2024-09-07,Paid Search,Mobile,8,False,False
S014445,C03982,2025-12-18,Organic,Mobile,6,False,False
S014446,C04470,2025-07-15,Referral,Desktop,6,False,False
S014447,C02853,2026-03-17,Referral,Mobile,6,False,False
S014448,C03319,2024-09-18,Organic,Mobile,6,False,False
S014449,C02047,2026-06-25,Organic,Mobile,9,False,False
S014450,C00438,2025-02-08,Social,Desktop,7,False,False
S014451,C01969,2025-09-30,Email,Tablet,8,True,False
S014452,C03530,2025-08-17,Referral,Desktop,6,False,False
S014453,C04310,2026-04-28,Organic,Mobile,8,False,False
S014454,C03246,2024-08-31,Organic,Desktop,4,True,False
S014455,C00227,2026-06-06,Paid Search,Desktop,7,False,True
S014456,C03443,2026-03-06,Social,Desktop,13,False,False
S014457,C00040,2025-06-02,Referral,Mobile,6,False,False
S014458,C03826,2026-02-09,Email,Tablet,3,True,False
S014459,C04572,2025-09-28,Organic,Desktop,5,True,False
S014460,C04263,2024-07-20,Social,Mobile,5,False,False
S014461,C02870,2024-10-11,Paid Search,Desktop,4,False,False
S014462,C00144,2024-10-16,Organic,Mobile,7,True,False
S014463,C01423,2026-05-26,Referral,Desktop,8,False,False
S014464,C03687,2026-03-09,Organic,Mobile,4,False,False
S014465,C04525,2025-01-21,Paid Search,Desktop,3,False,False
S014466,C01586,2025-07-16,Paid Search,Mobile,5,False,False
S014467,C01360,2024-12-17,Email,Desktop,5,False,False
S014468,C04858,2025-04-12,Email,Desktop,7,True,False
S014469,C02939,2025-09-25,Organic,Mobile,8,False,False
S014470,C00427,2026-03-14,Organic,Mobile,4,True,False
S014471,C00968,2026-01-18,Social,Desktop,8,False,False
S014472,C01998,2026-03-20,Social,Desktop,6,True,True
S014473,C03081,2026-02-24,Social,Mobile,6,True,False
S014474,C04059,2024-07-13,Email,Mobile,6,False,True
S014475,C01660,2025-10-14,Organic,Mobile,5,False,False
S014476,C04821,2026-04-30,Email,Mobile,7,False,True
S014477,C00883,2024-07-07,Email,Mobile,5,False,False
S014478,C03267,2025-12-02,Email,Mobile,2,False,False
S014479,C00548,2026-01-08,Paid Search,Desktop,4,True,False
S014480,C02184,2025-10-10,Social,Desktop,4,False,False
S014481,C01688,2025-04-06,Organic,Mobile,7,False,False
S014482,C04379,2025-08-08,Organic,Mobile,4,True,False
S014483,C00928,2026-06-26,Referral,Tablet,7,False,False
S014484,C03104,2025-01-13,Social,Mobile,6,False,True
S014485,C00687,2025-10-26,Organic,Desktop,5,False,False
S014486,C03866,2025-05-18,Paid Search,Desktop,9,False,False
S014487,C00295,2025-11-04,Email,Mobile,4,False,False
S014488,C02699,2024-11-06,Email,Mobile,5,True,False
S014489,C04376,2024-12-25,Email,Mobile,4,False,False
S014490,C01240,2026-01-23,Organic,Mobile,7,False,False
S014491,C01478,2025-12-10,Email,Mobile,6,True,False
S014492,C01748,2024-09-01,Organic,Tablet,5,True,False
S014493,C02258,2025-12-24,Social,Mobile,6,False,False
S014494,C04112,2026-01-06,Social,Desktop,8,False,False
S014495,C04509,2024-10-29,Social,Mobile,8,True,False
S014496,C04555,2026-02-13,Paid Search,Mobile,5,False,False
S014497,C01209,2024-10-01,Organic,Desktop,2,False,False
S014498,C03781,2025-10-30,Email,Mobile,5,False,False
S014499,C00980,2025-05-09,Referral,Desktop,9,False,False
S014500,C00245,2025-06-22,Organic,Mobile,7,False,False
S014501,C02451,2025-04-18,Social,Desktop,6,False,False
S014502,C03176,2026-05-28,Organic,Mobile,11,True,False
S014503,C00866,2025-05-07,Paid Search,Desktop,5,True,False
S014504,C04800,2025-02-03,Social,Mobile,7,True,False
S014505,C04040,2024-07-26,Referral,Mobile,4,True,False
S014506,C02764,2025-09-11,Organic,Mobile,6,True,True
S014507,C01815,2025-12-26,Referral,Desktop,2,False,False
S014508,C02825,2024-12-16,Paid Search,Mobile,9,False,False
S014509,C01211,2026-06-18,Paid Search,Mobile,8,False,False
S014510,C02084,2026-01-24,Referral,Mobile,6,False,False
S014511,C00440,2025-06-01,Social,Mobile,6,False,False
S014512,C01133,2025-12-26,Email,Desktop,8,False,False
S014513,C00543,2026-02-12,Paid Search,Desktop,4,True,False
S014514,C00955,2025-10-30,Referral,Mobile,7,False,False
S014515,C03574,2025-11-14,Email,Mobile,2,False,False
S014516,C04090,2025-07-16,Social,Desktop,6,False,False
S014517,C02066,2026-02-16,Email,Mobile,7,False,False
S014518,C01878,2026-04-17,Organic,Mobile,8,False,False
S014519,C00872,2024-09-20,Social,Mobile,8,False,True
S014520,C03909,2024-11-11,Social,Desktop,6,False,False
S014521,C01359,2024-08-02,Social,Mobile,8,True,False
S014522,C01295,2025-12-12,Organic,Mobile,7,True,True
S014523,C02819,2026-05-31,Email,Desktop,5,False,False
S014524,C00799,2025-06-25,Paid Search,Mobile,7,False,False
S014525,C03230,2024-11-16,Organic,Mobile,5,True,False
S014526,C00698,2024-11-08,Referral,Mobile,3,True,False
S014527,C03485,2026-06-04,Referral,Desktop,6,False,False
S014528,C02743,2025-03-23,Social,Mobile,8,False,False
S014529,C03738,2025-06-26,Paid Search,Desktop,9,False,False
S014530,C04993,2025-04-07,Email,Mobile,3,False,False
S014531,C04351,2025-06-26,Organic,Mobile,6,False,False
S014532,C04912,2024-09-03,Social,Mobile,6,False,False
S014533,C03380,2024-11-18,Referral,Desktop,3,False,False
S014534,C02263,2026-03-10,Organic,Mobile,6,False,False
S014535,C02188,2026-03-07,Paid Search,Desktop,5,False,False
S014536,C04835,2026-03-10,Email,Mobile,5,False,False
S014537,C02404,2025-06-15,Social,Mobile,6,False,False
S014538,C02587,2025-09-11,Social,Mobile,4,False,False
S014539,C03585,2025-03-02,Social,Mobile,12,True,False
S014540,C01357,2026-03-28,Organic,Mobile,7,False,False
S014541,C00930,2024-08-16,Email,Desktop,4,False,False
S014542,C00190,2025-11-26,Organic,Desktop,7,False,False
S014543,C02037,2025-11-12,Paid Search,Mobile,3,False,False
S014544,C02629,2025-01-15,Email,Mobile,5,False,False
S014545,C03608,2025-07-21,Organic,Mobile,7,False,True
S014546,C01659,2026-06-02,Social,Tablet,7,False,False
S014547,C03324,2026-03-21,Social,Mobile,2,False,False
S014548,C01501,2025-01-03,Email,Desktop,8,False,False
S014549,C02414,2024-12-17,Referral,Tablet,5,False,False
S014550,C01096,2026-04-04,Organic,Mobile,4,False,False
S014551,C03180,2025-06-19,Referral,Mobile,4,False,False
S014552,C04295,2025-03-29,Referral,Desktop,6,False,False
S014553,C00170,2026-06-19,Organic,Mobile,5,True,False
S014554,C04005,2024-12-01,Organic,Mobile,6,False,False
S014555,C04126,2024-09-26,Email,Mobile,6,False,True
S014556,C00608,2025-05-14,Paid Search,Mobile,8,False,False
S014557,C01242,2026-01-19,Organic,Mobile,7,False,False
S014558,C04947,2026-04-09,Social,Desktop,2,False,False
S014559,C01593,2026-05-19,Email,Mobile,8,False,False
S014560,C02443,2025-04-25,Paid Search,Mobile,6,True,False
S014561,C00971,2025-06-30,Paid Search,Mobile,8,False,False
S014562,C02627,2026-06-03,Paid Search,Desktop,8,False,False
S014563,C04955,2026-04-04,Social,Desktop,4,False,False
S014564,C01371,2024-11-29,Social,Mobile,5,False,False
S014565,C03090,2024-10-07,Email,Mobile,7,False,True
S014566,C04010,2025-10-23,Organic,Mobile,7,False,False
S014567,C04880,2025-09-27,Referral,Mobile,3,False,False
S014568,C03468,2024-07-16,Referral,Desktop,11,False,False
S014569,C02336,2025-06-08,Paid Search,Desktop,3,False,False
S014570,C02399,2025-11-12,Organic,Mobile,11,False,False
S014571,C02386,2024-08-06,Email,Mobile,9,True,False
S014572,C02776,2025-08-16,Paid Search,Mobile,8,False,False
S014573,C01632,2025-03-13,Social,Mobile,4,False,False
S014574,C04355,2024-08-11,Organic,Desktop,3,False,True
S014575,C04646,2024-08-13,Email,Mobile,4,False,True
S014576,C03299,2026-01-11,Referral,Mobile,8,False,False
S014577,C01944,2025-05-13,Social,Mobile,8,False,False
S014578,C04396,2025-08-02,Referral,Mobile,5,False,False
S014579,C04881,2025-05-04,Email,Desktop,4,True,True
S014580,C01313,2025-05-18,Organic,Desktop,8,False,False
S014581,C03990,2025-06-22,Paid Search,Desktop,6,False,True
S014582,C00462,2025-10-27,Email,Desktop,7,True,False
S014583,C03010,2026-02-12,Referral,Desktop,4,False,False
S014584,C04948,2026-02-06,Social,Tablet,4,True,False
S014585,C02292,2024-11-05,Email,Desktop,10,False,False
S014586,C02293,2024-09-26,Referral,Desktop,5,False,False
S014587,C03630,2025-01-29,Paid Search,Mobile,7,False,False
S014588,C01444,2026-02-28,Referral,Mobile,7,False,False
S014589,C03326,2026-06-27,Organic,Desktop,6,False,False
S014590,C04346,2025-05-06,Email,Mobile,5,False,False
S014591,C03572,2026-05-21,Email,Desktop,5,False,False
S014592,C04478,2025-06-29,Email,Mobile,7,False,False
S014593,C03714,2026-03-22,Social,Mobile,4,False,False
S014594,C01538,2025-08-06,Social,Mobile,7,True,False
S014595,C01630,2025-06-28,Social,Mobile,4,True,False
S014596,C00145,2024-09-11,Paid Search,Mobile,12,False,False
S014597,C00326,2026-04-16,Paid Search,Desktop,10,False,True
S014598,C04042,2025-09-17,Email,Mobile,11,False,False
S014599,C03732,2025-03-20,Paid Search,Mobile,7,False,False
S014600,C03111,2024-12-08,Email,Tablet,4,False,False
S014601,C01661,2024-11-09,Organic,Desktop,3,False,False
S014602,C02311,2024-08-04,Referral,Mobile,6,False,False
S014603,C03527,2026-04-03,Organic,Desktop,4,False,False
S014604,C02510,2026-03-22,Referral,Mobile,5,True,False
S014605,C01685,2025-04-12,Email,Mobile,6,False,False
S014606,C03954,2025-07-21,Referral,Mobile,6,False,False
S014607,C00293,2025-10-25,Email,Mobile,4,False,False
S014608,C01873,2025-10-02,Social,Desktop,3,False,False
S014609,C02683,2025-03-31,Paid Search,Desktop,7,False,False
S014610,C00179,2025-06-16,Referral,Mobile,5,False,False
S014611,C00892,2025-11-14,Email,Mobile,2,False,False
S014612,C00439,2026-06-23,Organic,Desktop,7,False,False
S014613,C00750,2026-05-11,Referral,Desktop,3,True,False
S014614,C00866,2024-10-02,Paid Search,Desktop,9,True,False
S014615,C00800,2025-12-07,Organic,Desktop,6,False,False
S014616,C02177,2025-10-11,Email,Mobile,12,False,False
S014617,C02027,2025-04-19,Email,Mobile,10,False,True
S014618,C04695,2026-01-21,Email,Desktop,4,False,False
S014619,C03452,2026-02-16,Social,Mobile,7,True,False
S014620,C01391,2024-07-08,Referral,Mobile,7,False,False
S014621,C00425,2024-09-06,Paid Search,Mobile,5,False,False
S014622,C03001,2025-09-06,Referral,Mobile,4,True,False
S014623,C03047,2025-01-15,Referral,Mobile,10,False,True
S014624,C01635,2024-08-09,Organic,Desktop,13,False,False
S014625,C04423,2025-12-02,Organic,Desktop,3,True,False
S014626,C00735,2025-07-13,Email,Desktop,11,True,False
S014627,C01236,2025-05-06,Email,Mobile,6,True,False
S014628,C00100,2025-01-07,Paid Search,Mobile,6,True,False
S014629,C03243,2024-08-24,Organic,Desktop,6,False,False
S014630,C03733,2025-12-07,Referral,Desktop,10,False,False
S014631,C02918,2025-06-08,Social,Desktop,5,False,False
S014632,C02505,2025-05-07,Email,Desktop,5,False,False
S014633,C04640,2024-11-18,Social,Mobile,9,False,True
S014634,C00638,2025-02-23,Social,Mobile,5,False,False
S014635,C01488,2024-12-03,Paid Search,Desktop,4,False,False
S014636,C00479,2025-05-15,Organic,Mobile,5,False,False
S014637,C02769,2025-11-09,Paid Search,Desktop,3,False,False
S014638,C02067,2024-11-27,Social,Mobile,11,True,False
S014639,C04438,2025-09-28,Social,Mobile,5,False,True
S014640,C02360,2026-05-08,Social,Mobile,3,True,False
S014641,C01436,2024-10-29,Referral,Desktop,9,False,False
S014642,C03283,2026-01-11,Paid Search,Desktop,7,False,False
S014643,C04752,2026-03-19,Paid Search,Mobile,5,True,False
S014644,C03874,2025-03-17,Paid Search,Mobile,5,False,False
S014645,C03566,2025-06-18,Social,Mobile,5,False,False
S014646,C01914,2026-05-18,Organic,Desktop,5,False,False
S014647,C00132,2024-12-02,Organic,Mobile,7,False,False
S014648,C00013,2024-10-19,Organic,Mobile,10,True,False
S014649,C00044,2024-11-17,Organic,Tablet,8,False,False
S014650,C01605,2026-05-02,Social,Desktop,7,True,False
S014651,C03117,2025-07-12,Social,Mobile,6,False,True
S014652,C01101,2025-03-07,Paid Search,Mobile,7,True,False
S014653,C01638,2025-11-05,Organic,Mobile,6,False,True
S014654,C04113,2026-03-07,Email,Mobile,2,False,False
S014655,C03868,2026-04-28,Email,Desktop,6,False,False
S014656,C01450,2024-10-08,Social,Desktop,5,False,False
S014657,C02326,2025-03-01,Paid Search,Mobile,1,False,False
S014658,C03029,2024-09-16,Email,Desktop,4,False,False
S014659,C02133,2024-12-16,Organic,Desktop,2,True,False
S014660,C01488,2025-04-26,Social,Desktop,8,True,False
S014661,C00932,2024-07-18,Social,Mobile,5,False,False
S014662,C04853,2025-12-31,Email,Tablet,8,True,False
S014663,C02363,2025-10-30,Email,Mobile,2,False,False
S014664,C00269,2025-08-30,Referral,Mobile,11,False,False
S014665,C00117,2026-02-06,Paid Search,Desktop,5,True,True
S014666,C02165,2024-08-31,Paid Search,Mobile,5,False,False
S014667,C00464,2025-05-24,Email,Mobile,5,True,False
S014668,C01008,2024-11-10,Organic,Desktop,8,True,False
S014669,C04559,2025-03-27,Social,Mobile,4,True,False
S014670,C00138,2026-05-22,Email,Mobile,5,False,False
S014671,C00780,2025-12-19,Referral,Mobile,6,False,False
S014672,C03319,2024-11-14,Social,Desktop,5,True,False
S014673,C00644,2025-08-25,Referral,Mobile,8,True,False
S014674,C00860,2024-07-21,Referral,Mobile,4,True,True
S014675,C03440,2026-04-17,Organic,Desktop,2,False,False
S014676,C04935,2025-06-26,Organic,Mobile,8,False,False
S014677,C04958,2025-04-29,Email,Mobile,3,True,False
S014678,C00098,2025-03-06,Paid Search,Mobile,7,False,False
S014679,C00984,2026-05-12,Social,Mobile,7,True,False
S014680,C03226,2025-01-02,Referral,Mobile,4,False,False
S014681,C04332,2025-07-22,Referral,Desktop,7,False,False
S014682,C04500,2026-03-03,Paid Search,Desktop,5,False,False
S014683,C04613,2026-06-23,Social,Desktop,6,False,False
S014684,C00317,2026-01-31,Paid Search,Desktop,1,False,False
S014685,C04252,2025-05-02,Social,Mobile,6,False,False
S014686,C01413,2025-05-22,Organic,Mobile,3,False,False
S014687,C01959,2025-07-01,Social,Mobile,2,False,False
S014688,C03560,2026-03-21,Referral,Mobile,4,False,False
S014689,C00708,2025-07-13,Organic,Mobile,4,False,False
S014690,C04824,2024-09-23,Email,Mobile,4,False,False
S014691,C02141,2025-12-27,Paid Search,Mobile,4,False,True
S014692,C00769,2026-04-08,Paid Search,Mobile,9,True,False
S014693,C04973,2024-07-06,Email,Desktop,5,False,False
S014694,C03655,2024-07-20,Social,Desktop,3,False,False
S014695,C02635,2025-04-04,Email,Mobile,4,True,False
S014696,C03133,2025-02-15,Paid Search,Desktop,4,False,False
S014697,C04491,2025-10-31,Referral,Mobile,11,False,False
S014698,C04679,2024-10-11,Referral,Mobile,8,True,False
S014699,C03298,2026-04-14,Paid Search,Mobile,8,True,True
S014700,C03248,2025-05-14,Paid Search,Mobile,4,False,False
S014701,C04591,2025-05-29,Paid Search,Mobile,5,False,False
S014702,C04010,2025-09-11,Social,Desktop,5,False,False
S014703,C03556,2026-03-18,Email,Desktop,5,True,True
S014704,C00103,2024-11-04,Email,Mobile,10,False,False
S014705,C02455,2025-03-05,Email,Mobile,5,True,False
S014706,C03564,2025-02-17,Organic,Desktop,5,False,False
S014707,C01190,2025-03-09,Social,Desktop,5,False,False
S014708,C01141,2024-10-31,Referral,Desktop,3,False,False
S014709,C04916,2025-06-21,Organic,Desktop,7,False,False
S014710,C00521,2025-11-01,Referral,Mobile,4,False,True
S014711,C03837,2026-03-26,Email,Mobile,6,False,False
S014712,C01713,2025-10-17,Organic,Mobile,4,False,False
S014713,C04675,2025-07-27,Social,Desktop,11,False,False
S014714,C03291,2025-02-20,Organic,Mobile,4,False,False
S014715,C01426,2025-04-18,Social,Mobile,5,False,True
S014716,C00808,2024-08-27,Paid Search,Mobile,6,False,False
S014717,C02854,2025-10-16,Email,Desktop,5,False,False
S014718,C01422,2024-11-04,Email,Tablet,6,False,False
S014719,C01952,2025-01-08,Email,Mobile,7,False,False
S014720,C01066,2026-01-30,Referral,Mobile,9,False,False
S014721,C01202,2026-04-06,Email,Mobile,5,False,False
S014722,C02078,2024-09-07,Social,Desktop,6,False,False
S014723,C03148,2025-11-02,Social,Mobile,5,False,False
S014724,C02607,2024-08-10,Email,Desktop,3,False,False
S014725,C03459,2025-05-08,Organic,Mobile,8,False,False
S014726,C00624,2025-03-13,Referral,Mobile,7,False,False
S014727,C00544,2024-11-21,Email,Mobile,10,False,False
S014728,C00472,2025-03-10,Paid Search,Tablet,3,False,False
S014729,C02802,2025-11-20,Paid Search,Mobile,8,False,False
S014730,C03004,2025-06-24,Referral,Mobile,8,False,False
S014731,C04891,2026-02-05,Referral,Mobile,7,False,False
S014732,C04022,2026-05-22,Paid Search,Desktop,4,False,False
S014733,C02862,2026-02-27,Paid Search,Mobile,9,False,False
S014734,C04339,2026-05-04,Social,Mobile,7,True,False
S014735,C00186,2025-11-10,Referral,Mobile,5,False,False
S014736,C02276,2026-05-03,Referral,Mobile,2,False,False
S014737,C04997,2026-02-24,Email,Desktop,7,False,False
S014738,C01429,2024-11-02,Paid Search,Mobile,7,False,False
S014739,C04301,2025-10-07,Referral,Mobile,8,False,True
S014740,C04692,2026-04-25,Email,Mobile,6,False,False
S014741,C04597,2025-09-08,Paid Search,Mobile,5,False,False
S014742,C01551,2025-04-23,Social,Mobile,4,True,False
S014743,C02988,2024-09-30,Social,Tablet,6,False,False
S014744,C01199,2026-01-14,Social,Mobile,5,False,False
S014745,C01610,2025-06-12,Social,Mobile,8,False,False
S014746,C01720,2025-06-05,Paid Search,Desktop,5,False,False
S014747,C04510,2026-04-05,Email,Mobile,6,False,False
S014748,C00063,2024-07-14,Organic,Mobile,7,False,True
S014749,C04592,2024-09-15,Referral,Mobile,4,True,False
S014750,C01125,2025-03-12,Paid Search,Mobile,9,False,False
S014751,C02326,2024-11-15,Organic,Mobile,5,False,False
S014752,C03600,2025-07-04,Email,Mobile,5,False,False
S014753,C02170,2026-02-06,Paid Search,Mobile,8,True,False
S014754,C03487,2025-05-12,Social,Mobile,9,False,False
S014755,C03144,2026-06-28,Organic,Mobile,4,False,False
S014756,C02606,2024-10-19,Email,Desktop,9,False,False
S014757,C00024,2026-01-16,Social,Mobile,5,False,False
S014758,C03418,2026-06-16,Referral,Mobile,6,False,False
S014759,C01487,2026-02-09,Social,Desktop,7,False,False
