order_item_id,order_id,product_id,quantity,unit_price,discount_amount
I0026491,O011723,P0470,1,451.23,0
I0026492,O013561,P0329,2,222.44,0
I0026493,O001985,P0093,1,292.55,0
I0026494,O017937,P0050,1,354.55,0
I0026495,O007073,P0098,1,66.95,8
I0026496,O012311,P0426,1,305.24,15
I0026497,O015838,P0394,2,296.65,3
I0026498,O003507,P0426,1,305.24,0
I0026499,O001617,P0033,2,219.38,8
I0026500,O014553,P0179,1,250.49,15
I0026501,O009250,P0381,1,356.9,3
I0026502,O001121,P0432,1,116.45,0
I0026503,O000145,P0090,1,183.72,8
I0026504,O007407,P0393,1,149.56,0
I0026505,O018583,P0246,1,145.34,0
I0026506,O012296,P0108,1,66.61,0
I0026507,O019508,P0334,1,216.0,0
I0026508,O008770,P0342,2,213.28,3
I0026509,O007623,P0323,1,330.07,0
I0026510,O002384,P0064,3,188.44,8
I0026511,O000289,P0342,1,213.28,15
I0026512,O003320,P0452,1,454.35,0
I0026513,O003224,P0311,1,354.81,0
I0026514,O016386,P0049,2,172.56,3
I0026515,O003168,P0340,1,170.95,3
I0026516,O019643,P0262,1,473.85,8
I0026517,O005000,P0142,1,216.88,0
I0026518,O006081,P0399,2,195.68,8
I0026519,O006711,P0091,1,360.54,0
I0026520,O018055,P0418,1,292.43,3
I0026521,O015723,P0440,1,210.08,3
I0026522,O008327,P0486,1,148.28,0
I0026523,O005457,P0177,1,450.71,3
I0026524,O004321,P0377,1,116.64,3
I0026525,O013354,P0012,1,295.57,0
I0026526,O016961,P0084,1,143.42,0
I0026527,O014996,P0361,1,333.06,0
I0026528,O015703,P0446,4,142.3,0
I0026529,O014995,P0286,1,155.26,0
I0026530,O008576,P0191,1,111.88,0
I0026531,O006478,P0379,2,388.79,0
I0026532,O001407,P0082,1,175.26,15
I0026533,O019277,P0104,2,169.8,0
I0026534,O001957,P0010,1,335.89,0
I0026535,O015104,P0477,2,117.22,15
I0026536,O012445,P0269,1,158.53,0
I0026537,O009351,P0031,1,201.39,0
I0026538,O004008,P0273,1,154.06,8
I0026539,O014908,P0157,1,224.52,0
I0026540,O006010,P0245,2,337.63,0
I0026541,O005267,P0485,3,157.69,0
I0026542,O001203,P0020,2,204.77,0
I0026543,O009880,P0004,1,418.64,0
I0026544,O016720,P0351,1,148.11,0
I0026545,O016082,P0327,1,111.98,8
I0026546,O017739,P0006,1,241.76,0
I0026547,O002568,P0008,2,155.98,0
I0026548,O001899,P0484,1,444.25,0
I0026549,O000643,P0050,1,354.55,0
I0026550,O015043,P0005,2,176.21,0
I0026551,O008492,P0457,1,207.39,3
I0026552,O019906,P0391,2,114.19,3
I0026553,O011598,P0094,1,355.34,0
I0026554,O002041,P0361,1,333.06,0
I0026555,O016807,P0033,2,219.38,3
I0026556,O012110,P0143,2,442.4,0
I0026557,O019785,P0386,1,384.56,8
I0026558,O013981,P0480,2,431.95,3
I0026559,O013681,P0002,2,266.8,15
I0026560,O014797,P0379,1,388.79,8
I0026561,O016458,P0189,1,173.89,0
I0026562,O007915,P0486,1,148.28,0
I0026563,O007516,P0375,1,167.15,8
I0026564,O006869,P0110,1,294.08,8
I0026565,O013813,P0121,1,204.26,0
I0026566,O014200,P0063,1,109.15,3
I0026567,O011800,P0005,1,176.21,8
I0026568,O007753,P0171,1,209.16,8
I0026569,O003358,P0006,2,241.76,0
I0026570,O006498,P0409,1,257.64,8
I0026571,O005080,P0079,1,167.68,8
I0026572,O007267,P0428,1,394.1,0
I0026573,O010818,P0490,1,369.06,0
I0026574,O011345,P0374,2,197.73,3
I0026575,O019564,P0324,1,281.09,0
I0026576,O019116,P0274,2,267.39,3
I0026577,O001021,P0290,1,348.57,0
I0026578,O007011,P0216,1,206.46,0
I0026579,O002585,P0026,1,162.91,0
I0026580,O000504,P0443,1,232.71,3
I0026581,O005254,P0478,1,241.63,0
I0026582,O019316,P0147,2,225.98,0
I0026583,O014587,P0277,1,149.12,0
I0026584,O005239,P0268,2,318.21,0
I0026585,O008219,P0112,3,32.95,8
I0026586,O019443,P0170,4,441.31,0
I0026587,O007527,P0017,2,216.64,0
I0026588,O017014,P0345,4,45.3,0
I0026589,O010593,P0311,1,354.81,3
I0026590,O014695,P0243,1,440.51,0
I0026591,O000639,P0404,1,424.83,0
I0026592,O009325,P0189,1,173.89,0
I0026593,O019641,P0177,2,450.71,0
I0026594,O019891,P0343,2,121.01,0
I0026595,O015804,P0108,1,66.61,3
I0026596,O005665,P0467,2,85.65,8
I0026597,O009846,P0103,1,222.39,8
I0026598,O010366,P0295,2,312.16,15
I0026599,O016170,P0462,3,50.08,0
I0026600,O003520,P0208,1,399.94,8
I0026601,O011019,P0275,1,209.65,0
I0026602,O017099,P0372,1,116.89,0
I0026603,O000919,P0210,1,139.13,3
I0026604,O007973,P0169,1,81.91,0
I0026605,O015582,P0275,1,209.65,0
I0026606,O010134,P0024,2,181.29,0
I0026607,O018262,P0194,1,399.13,0
I0026608,O014201,P0267,1,464.42,0
I0026609,O014198,P0139,2,401.37,0
I0026610,O014176,P0017,1,216.64,0
I0026611,O002090,P0011,2,368.06,8
I0026612,O008990,P0493,1,455.47,8
I0026613,O017321,P0492,1,220.74,0
I0026614,O008141,P0057,1,187.55,0
I0026615,O008351,P0338,2,97.38,8
I0026616,O003649,P0224,1,307.95,8
I0026617,O014847,P0113,2,289.96,8
I0026618,O013386,P0288,1,323.61,15
I0026619,O019573,P0031,3,201.39,0
I0026620,O006097,P0351,1,148.11,0
I0026621,O004201,P0184,1,413.84,0
I0026622,O019379,P0235,3,175.5,0
I0026623,O006823,P0346,1,97.24,0
I0026624,O011784,P0085,2,234.32,0
I0026625,O001288,P0206,1,362.12,3
I0026626,O003380,P0002,1,266.8,0
I0026627,O016821,P0239,3,194.89,8
I0026628,O014968,P0029,1,135.48,0
I0026629,O016123,P0068,4,175.93,8
I0026630,O013398,P0443,1,232.71,3
I0026631,O012556,P0443,1,232.71,8
I0026632,O012448,P0150,2,360.59,3
I0026633,O016758,P0386,1,384.56,8
I0026634,O011576,P0107,1,145.95,0
I0026635,O004431,P0367,1,286.46,0
I0026636,O012126,P0009,1,357.58,15
I0026637,O003734,P0333,1,478.02,0
I0026638,O019077,P0492,1,220.74,8
I0026639,O010865,P0405,2,297.27,0
I0026640,O014342,P0153,1,45.62,0
I0026641,O004647,P0470,1,451.23,0
I0026642,O017326,P0254,1,323.55,0
I0026643,O004788,P0146,1,235.71,0
I0026644,O008895,P0077,3,272.31,0
I0026645,O014584,P0066,1,141.68,8
I0026646,O001366,P0186,4,103.65,0
I0026647,O004579,P0237,3,114.49,0
I0026648,O002297,P0090,2,183.72,8
I0026649,O000189,P0094,1,355.34,0
I0026650,O008778,P0026,1,162.91,0
I0026651,O017279,P0090,2,183.72,0
I0026652,O009288,P0274,1,267.39,0
I0026653,O019413,P0281,1,437.46,0
I0026654,O001254,P0112,1,32.95,8
I0026655,O001049,P0209,1,255.45,0
I0026656,O003021,P0454,1,60.55,0
I0026657,O007186,P0254,1,323.55,3
I0026658,O000653,P0463,1,263.26,0
I0026659,O014120,P0387,3,390.7,8
I0026660,O001289,P0257,1,160.03,0
I0026661,O000020,P0355,2,148.36,8
I0026662,O003429,P0481,1,79.42,0
I0026663,O003426,P0261,1,249.98,0
I0026664,O002505,P0038,1,188.41,8
I0026665,O009802,P0333,3,478.02,0
I0026666,O003552,P0274,1,267.39,0
I0026667,O005423,P0080,3,155.59,8
I0026668,O005277,P0296,3,70.69,8
I0026669,O009866,P0339,1,86.65,0
I0026670,O004269,P0073,1,215.59,0
I0026671,O009326,P0046,3,211.65,0
I0026672,O003431,P0011,2,368.06,8
I0026673,O001156,P0003,1,108.11,3
I0026674,O009664,P0428,1,394.1,15
I0026675,O010147,P0223,1,251.22,0
I0026676,O014083,P0135,1,139.13,0
I0026677,O009525,P0439,2,187.74,8
I0026678,O006080,P0385,1,381.42,0
I0026679,O012711,P0328,1,438.0,0
I0026680,O003018,P0302,1,222.85,3
I0026681,O006739,P0494,2,218.03,0
I0026682,O006540,P0499,4,179.59,3
I0026683,O010297,P0008,1,155.98,0
I0026684,O001633,P0145,1,403.47,3
I0026685,O006985,P0266,1,345.73,3
I0026686,O016426,P0056,1,296.98,0
I0026687,O005092,P0110,1,294.08,8
I0026688,O013411,P0358,2,469.38,0
I0026689,O015570,P0324,2,281.09,0
I0026690,O013614,P0003,1,108.11,3
I0026691,O003956,P0181,1,283.47,0
I0026692,O018238,P0377,1,116.64,15
I0026693,O007185,P0426,2,305.24,0
I0026694,O000511,P0401,1,378.26,0
I0026695,O019908,P0496,2,203.41,3
I0026696,O013965,P0297,3,391.2,8
I0026697,O018487,P0114,1,205.94,0
I0026698,O013378,P0389,2,476.9,0
I0026699,O000968,P0243,1,440.51,15
I0026700,O005926,P0420,1,453.96,8
I0026701,O003315,P0262,2,473.85,0
I0026702,O007928,P0492,1,220.74,0
I0026703,O018319,P0292,1,359.66,3
I0026704,O014746,P0279,1,151.48,8
I0026705,O013436,P0011,1,368.06,0
I0026706,O008639,P0273,1,154.06,0
I0026707,O014311,P0498,1,208.7,8
I0026708,O014279,P0155,1,350.02,0
I0026709,O005623,P0152,1,218.04,3
I0026710,O004582,P0144,1,176.32,0
I0026711,O010857,P0202,1,309.13,3
I0026712,O004168,P0053,1,246.24,0
I0026713,O001668,P0439,2,187.74,3
I0026714,O017325,P0090,1,183.72,3
I0026715,O006491,P0218,1,412.49,0
I0026716,O007848,P0303,3,337.24,8
I0026717,O011959,P0267,1,464.42,0
I0026718,O005915,P0412,2,264.09,3
I0026719,O000690,P0272,1,444.3,0
I0026720,O012094,P0274,1,267.39,3
I0026721,O000773,P0309,3,365.17,0
I0026722,O007867,P0366,1,66.08,3
I0026723,O016427,P0308,1,195.39,0
I0026724,O001111,P0292,1,359.66,8
I0026725,O014276,P0169,1,81.91,0
I0026726,O003575,P0449,2,207.8,3
I0026727,O016246,P0022,1,148.35,0
I0026728,O015302,P0072,1,394.54,3
I0026729,O007007,P0139,1,401.37,8
I0026730,O013812,P0277,3,149.12,3
I0026731,O003390,P0140,2,58.07,0
I0026732,O016730,P0124,1,27.34,8
I0026733,O001961,P0348,2,177.0,0
I0026734,O014059,P0376,3,214.78,0
I0026735,O013252,P0462,1,50.08,0
I0026736,O010722,P0372,1,116.89,8
I0026737,O003064,P0004,1,418.64,0
I0026738,O009637,P0037,2,397.62,0
I0026739,O005610,P0166,1,136.68,15
I0026740,O007120,P0068,1,175.93,3
I0026741,O002486,P0025,1,148.03,8
I0026742,O000077,P0485,1,157.69,0
I0026743,O015538,P0210,1,139.13,0
I0026744,O008411,P0029,2,135.48,0
I0026745,O012751,P0263,1,119.43,0
I0026746,O008694,P0097,2,356.09,3
I0026747,O009869,P0313,1,92.22,0
I0026748,O015929,P0295,1,312.16,0
I0026749,O018239,P0480,1,431.95,3
I0026750,O002234,P0156,1,186.87,0
I0026751,O006652,P0430,1,450.51,0
I0026752,O011147,P0219,1,207.33,0
I0026753,O018598,P0437,1,348.91,0
I0026754,O006134,P0235,1,175.5,0
I0026755,O008159,P0323,1,330.07,0
I0026756,O018550,P0108,1,66.61,0
I0026757,O005612,P0456,4,267.86,3
I0026758,O005086,P0143,1,442.4,0
I0026759,O011367,P0024,1,181.29,0
I0026760,O003759,P0311,1,354.81,0
I0026761,O015976,P0178,1,255.08,0
I0026762,O019477,P0350,1,443.6,8
I0026763,O009975,P0486,3,148.28,8
I0026764,O007788,P0070,1,425.99,3
I0026765,O019986,P0123,1,211.04,0
I0026766,O002127,P0088,1,390.32,15
I0026767,O013287,P0323,1,330.07,0
I0026768,O010028,P0438,1,247.17,0
I0026769,O012701,P0368,1,257.9,0
I0026770,O006004,P0019,1,330.07,0
I0026771,O012035,P0345,1,45.3,8
I0026772,O006695,P0496,2,203.41,3
I0026773,O014872,P0032,1,452.5,0
I0026774,O014018,P0281,1,437.46,3
I0026775,O005251,P0028,1,94.72,0
I0026776,O008465,P0261,3,249.98,8
I0026777,O006916,P0182,1,266.38,0
I0026778,O005658,P0151,1,210.61,0
I0026779,O019371,P0080,1,155.59,15
I0026780,O006851,P0296,1,70.69,0
I0026781,O018743,P0213,1,230.18,3
I0026782,O007231,P0015,2,347.34,0
I0026783,O012689,P0144,1,176.32,0
I0026784,O011657,P0318,1,391.58,0
I0026785,O009666,P0468,1,96.27,8
I0026786,O008975,P0337,1,199.74,0
I0026787,O010943,P0436,3,84.69,8
I0026788,O017222,P0298,1,163.52,0
I0026789,O000453,P0480,1,431.95,15
I0026790,O011877,P0229,1,65.45,8
I0026791,O017095,P0204,1,435.98,3
I0026792,O006622,P0151,1,210.61,0
I0026793,O019749,P0295,1,312.16,0
I0026794,O006554,P0033,3,219.38,0
I0026795,O003522,P0220,1,218.82,0
I0026796,O017325,P0210,2,139.13,0
I0026797,O006049,P0202,2,309.13,0
I0026798,O015249,P0235,3,175.5,3
I0026799,O011365,P0122,1,463.36,0
I0026800,O015159,P0228,1,348.78,0
I0026801,O006037,P0418,1,292.43,0
I0026802,O014037,P0331,1,373.2,0
I0026803,O000556,P0400,2,324.55,0
I0026804,O004236,P0325,3,251.01,3
I0026805,O007571,P0465,3,429.28,8
I0026806,O004313,P0386,1,384.56,0
I0026807,O013104,P0025,3,148.03,15
I0026808,O010855,P0339,1,86.65,3
I0026809,O019139,P0090,2,183.72,0
I0026810,O006538,P0330,1,201.31,0
I0026811,O015871,P0433,1,250.85,0
I0026812,O011420,P0483,3,443.69,0
I0026813,O003596,P0459,1,385.86,0
I0026814,O003775,P0348,1,177.0,3
I0026815,O006308,P0439,1,187.74,3
I0026816,O007045,P0277,2,149.12,0
I0026817,O008808,P0164,1,108.05,0
I0026818,O008856,P0190,2,478.62,3
I0026819,O016111,P0354,1,241.73,3
I0026820,O012539,P0323,1,330.07,0
I0026821,O005288,P0414,1,181.23,0
I0026822,O012021,P0261,1,249.98,0
I0026823,O012193,P0172,2,334.17,0
I0026824,O008960,P0454,1,60.55,0
I0026825,O007481,P0386,1,384.56,0
I0026826,O018663,P0210,1,139.13,8
I0026827,O006107,P0352,1,90.81,0
I0026828,O014075,P0473,1,405.32,0
I0026829,O005964,P0105,1,69.19,0
I0026830,O019672,P0137,2,159.21,0
I0026831,O001910,P0366,1,66.08,8
I0026832,O007450,P0134,1,293.55,8
I0026833,O006104,P0166,1,136.68,0
I0026834,O012509,P0460,1,243.03,0
I0026835,O006344,P0448,3,189.44,3
I0026836,O010516,P0094,2,355.34,0
I0026837,O006790,P0151,1,210.61,8
I0026838,O017727,P0368,1,257.9,3
I0026839,O001998,P0259,3,461.3,3
I0026840,O011197,P0386,4,384.56,0
I0026841,O010647,P0490,2,369.06,15
I0026842,O017623,P0064,1,188.44,0
I0026843,O016909,P0498,2,208.7,3
I0026844,O019646,P0367,1,286.46,15
I0026845,O012858,P0439,3,187.74,0
I0026846,O013112,P0242,1,153.07,3
I0026847,O018518,P0204,1,435.98,0
I0026848,O007570,P0200,2,217.35,8
I0026849,O004295,P0347,1,160.16,0
I0026850,O012771,P0428,2,394.1,3
I0026851,O016142,P0294,3,395.27,8
I0026852,O004074,P0364,3,270.71,0
I0026853,O001046,P0122,2,463.36,0
I0026854,O002452,P0150,2,360.59,0
I0026855,O019797,P0070,1,425.99,3
I0026856,O002346,P0347,1,160.16,3
I0026857,O006620,P0132,1,158.16,0
I0026858,O015424,P0246,1,145.34,8
I0026859,O009145,P0169,1,81.91,8
I0026860,O009082,P0368,1,257.9,3
I0026861,O002442,P0284,2,165.77,3
I0026862,O015203,P0032,1,452.5,0
I0026863,O003847,P0069,1,86.28,3
I0026864,O006163,P0251,3,383.39,8
I0026865,O007218,P0461,1,222.63,8
I0026866,O012999,P0141,3,120.83,8
I0026867,O010942,P0460,1,243.03,0
I0026868,O004606,P0488,1,162.57,0
I0026869,O019040,P0021,2,475.56,0
I0026870,O016137,P0324,1,281.09,0
I0026871,O004873,P0099,2,163.59,0
I0026872,O006186,P0074,1,177.76,3
I0026873,O016564,P0231,1,184.67,0
I0026874,O004828,P0324,1,281.09,3
I0026875,O006148,P0423,1,312.34,3
I0026876,O003770,P0033,1,219.38,0
I0026877,O019107,P0284,1,165.77,0
I0026878,O007913,P0291,1,343.26,0
I0026879,O015435,P0383,1,83.46,0
I0026880,O004611,P0018,1,88.6,0
I0026881,O004709,P0461,2,222.63,3
I0026882,O010781,P0054,1,361.07,3
I0026883,O007668,P0186,1,103.65,0
I0026884,O016091,P0240,4,147.37,0
I0026885,O012397,P0384,1,424.34,0
I0026886,O017004,P0178,1,255.08,0
I0026887,O013342,P0335,1,150.82,0
I0026888,O007788,P0246,1,145.34,0
I0026889,O014949,P0408,1,218.82,0
I0026890,O018668,P0436,1,84.69,3
I0026891,O000983,P0443,1,232.71,0
I0026892,O015014,P0252,1,345.56,0
I0026893,O000548,P0047,1,171.4,0
I0026894,O006679,P0465,1,429.28,0
I0026895,O011583,P0462,1,50.08,8
I0026896,O017268,P0192,1,58.84,15
I0026897,O013979,P0307,3,118.43,8
I0026898,O002582,P0257,2,160.03,8
I0026899,O016037,P0137,3,159.21,0
I0026900,O010960,P0453,2,137.9,0
I0026901,O011437,P0350,2,443.6,0
I0026902,O009913,P0124,1,27.34,8
I0026903,O006645,P0404,3,424.83,0
I0026904,O015607,P0057,4,187.55,0
I0026905,O015180,P0244,1,165.69,0
I0026906,O001392,P0216,1,206.46,8
I0026907,O002437,P0368,1,257.9,8
I0026908,O009203,P0465,1,429.28,0
I0026909,O017052,P0424,1,462.04,0
I0026910,O012616,P0216,2,206.46,3
I0026911,O010037,P0200,1,217.35,8
I0026912,O008309,P0183,1,287.74,8
I0026913,O016876,P0321,2,297.99,8
I0026914,O019432,P0446,2,142.3,0
I0026915,O014129,P0257,2,160.03,0
I0026916,O018074,P0105,1,69.19,15
I0026917,O000565,P0468,1,96.27,0
I0026918,O016207,P0047,1,171.4,0
I0026919,O015356,P0098,1,66.95,3
I0026920,O007783,P0284,1,165.77,8
I0026921,O010415,P0343,1,121.01,0
I0026922,O007636,P0345,1,45.3,3
I0026923,O000871,P0159,1,303.58,0
I0026924,O015067,P0103,2,222.39,0
I0026925,O000618,P0231,1,184.67,0
I0026926,O013896,P0278,3,308.51,0
I0026927,O003282,P0219,1,207.33,0
I0026928,O010909,P0308,1,195.39,3
I0026929,O005343,P0143,1,442.4,0
I0026930,O019753,P0112,1,32.95,0
I0026931,O002004,P0116,1,475.17,0
I0026932,O017651,P0190,3,478.62,0
I0026933,O018284,P0061,1,197.86,15
I0026934,O012682,P0311,4,354.81,15
I0026935,O004244,P0029,1,135.48,3
I0026936,O016481,P0098,1,66.95,0
I0026937,O012431,P0450,1,272.16,3
I0026938,O009749,P0077,2,272.31,8
I0026939,O000448,P0033,1,219.38,0
I0026940,O013019,P0352,2,90.81,0
I0026941,O013049,P0364,3,270.71,8
I0026942,O004260,P0294,2,395.27,3
I0026943,O001005,P0485,1,157.69,0
I0026944,O010222,P0239,3,194.89,0
I0026945,O004315,P0396,1,182.46,0
I0026946,O007593,P0337,1,199.74,3
I0026947,O003313,P0162,1,472.8,8
I0026948,O010303,P0158,3,170.81,8
I0026949,O016409,P0190,1,478.62,0
I0026950,O001272,P0443,1,232.71,8
I0026951,O008070,P0406,4,397.27,8
I0026952,O013789,P0379,1,388.79,3
I0026953,O009600,P0000,2,134.63,3
I0026954,O016041,P0130,4,100.28,8
I0026955,O015951,P0314,3,294.43,0
I0026956,O010958,P0112,1,32.95,0
I0026957,O002376,P0224,3,307.95,0
I0026958,O013001,P0174,1,324.36,8
I0026959,O008469,P0330,1,201.31,0
I0026960,O015189,P0127,1,225.4,0
I0026961,O001039,P0003,1,108.11,0
I0026962,O014321,P0095,1,138.02,3
I0026963,O017668,P0020,1,204.77,0
I0026964,O017816,P0312,1,195.45,8
I0026965,O009486,P0435,2,120.72,3
I0026966,O018928,P0464,1,290.81,3
I0026967,O019017,P0468,1,96.27,8
I0026968,O001924,P0484,1,444.25,0
I0026969,O014682,P0130,1,100.28,3
I0026970,O002845,P0438,1,247.17,0
I0026971,O007441,P0298,3,163.52,0
I0026972,O008376,P0194,3,399.13,8
I0026973,O013981,P0476,2,341.63,0
I0026974,O002269,P0376,1,214.78,3
I0026975,O001328,P0135,1,139.13,0
I0026976,O016913,P0290,1,348.57,3
I0026977,O008809,P0157,1,224.52,0
I0026978,O010863,P0224,2,307.95,3
I0026979,O007784,P0472,1,397.99,0
I0026980,O012647,P0485,2,157.69,0
I0026981,O004131,P0259,2,461.3,0
I0026982,O008472,P0218,2,412.49,0
I0026983,O013752,P0258,2,199.8,0
I0026984,O013176,P0135,1,139.13,0
I0026985,O003725,P0319,1,240.13,0
I0026986,O019659,P0181,3,283.47,3
I0026987,O003660,P0107,2,145.95,0
I0026988,O009866,P0156,1,186.87,0
I0026989,O013896,P0038,4,188.41,0
I0026990,O002655,P0436,1,84.69,0
I0026991,O019879,P0343,2,121.01,0
I0026992,O007447,P0269,3,158.53,3
I0026993,O000099,P0231,1,184.67,0
I0026994,O001735,P0389,1,476.9,0
I0026995,O011489,P0332,2,216.32,0
I0026996,O003875,P0180,2,309.09,3
I0026997,O002392,P0468,2,96.27,0
I0026998,O002597,P0293,2,265.03,0
I0026999,O014612,P0052,3,108.22,3
I0027000,O004565,P0451,1,337.56,3
I0027001,O016495,P0420,2,453.96,0
I0027002,O003909,P0487,1,335.5,0
I0027003,O008373,P0013,1,227.37,15
I0027004,O013263,P0293,2,265.03,8
I0027005,O014444,P0092,1,177.8,0
I0027006,O002873,P0420,1,453.96,0
I0027007,O014758,P0025,1,148.03,0
I0027008,O014729,P0114,1,205.94,0
I0027009,O014668,P0054,1,361.07,8
I0027010,O014472,P0321,3,297.99,15
I0027011,O008789,P0276,1,134.79,0
I0027012,O005630,P0129,1,434.1,8
I0027013,O006385,P0064,1,188.44,3
I0027014,O006313,P0009,1,357.58,0
I0027015,O018344,P0385,1,381.42,8
I0027016,O016952,P0320,1,368.8,0
I0027017,O015267,P0455,1,212.67,8
I0027018,O003618,P0045,1,450.21,0
I0027019,O014875,P0006,1,241.76,0
I0027020,O001358,P0106,1,165.0,3
I0027021,O014876,P0294,2,395.27,0
I0027022,O008035,P0358,2,469.38,0
I0027023,O018892,P0389,1,476.9,0
I0027024,O014747,P0477,2,117.22,0
I0027025,O011423,P0033,1,219.38,0
I0027026,O014015,P0080,1,155.59,0
I0027027,O018718,P0262,1,473.85,0
I0027028,O000259,P0130,2,100.28,8
I0027029,O017963,P0470,2,451.23,3
I0027030,O006472,P0086,1,154.99,0
I0027031,O004594,P0072,1,394.54,15
I0027032,O007146,P0362,1,203.65,0
I0027033,O005633,P0448,2,189.44,8
I0027034,O010156,P0108,2,66.61,0
I0027035,O007382,P0340,1,170.95,3
I0027036,O010633,P0390,3,144.56,8
I0027037,O003608,P0406,4,397.27,0
I0027038,O007867,P0363,1,427.8,0
I0027039,O011369,P0022,1,148.35,3
I0027040,O006442,P0137,1,159.21,0
I0027041,O006906,P0260,1,280.38,0
I0027042,O016760,P0058,1,206.4,0
I0027043,O005227,P0009,1,357.58,0
I0027044,O006147,P0357,2,346.78,0
I0027045,O011287,P0337,2,199.74,8
I0027046,O015667,P0158,1,170.81,0
I0027047,O002343,P0240,1,147.37,3
I0027048,O006262,P0005,1,176.21,0
I0027049,O009331,P0118,1,155.69,0
I0027050,O012750,P0410,2,282.02,8
I0027051,O007154,P0251,1,383.39,3
I0027052,O016913,P0342,1,213.28,0
I0027053,O012463,P0171,1,209.16,8
I0027054,O003287,P0425,1,23.03,0
I0027055,O000608,P0348,1,177.0,3
I0027056,O008607,P0047,4,171.4,0
I0027057,O005635,P0105,1,69.19,3
I0027058,O012136,P0165,1,246.0,0
I0027059,O010866,P0190,2,478.62,3
I0027060,O006869,P0407,4,163.94,8
I0027061,O003711,P0462,1,50.08,15
I0027062,O007145,P0408,1,218.82,3
I0027063,O002408,P0038,1,188.41,0
I0027064,O003145,P0039,1,416.77,0
I0027065,O009074,P0270,1,200.75,0
I0027066,O018039,P0147,3,225.98,3
I0027067,O010023,P0414,1,181.23,3
I0027068,O003449,P0442,1,324.56,0
I0027069,O008986,P0307,1,118.43,15
I0027070,O004415,P0221,3,369.42,0
I0027071,O016429,P0271,1,188.12,0
I0027072,O016841,P0285,1,43.59,0
I0027073,O009060,P0320,1,368.8,0
I0027074,O008389,P0159,3,303.58,0
I0027075,O016014,P0186,1,103.65,0
I0027076,O002356,P0096,1,318.87,0
I0027077,O011051,P0096,1,318.87,0
I0027078,O014330,P0057,1,187.55,0
I0027079,O015106,P0075,3,318.63,0
I0027080,O003146,P0264,1,198.23,8
I0027081,O015460,P0198,1,212.63,3
I0027082,O011935,P0484,1,444.25,3
I0027083,O005380,P0353,2,323.12,3
I0027084,O014761,P0034,1,375.79,8
I0027085,O006126,P0369,2,391.96,3
I0027086,O002565,P0274,1,267.39,0
I0027087,O004950,P0062,2,292.26,0
I0027088,O009369,P0388,1,284.63,3
I0027089,O008312,P0185,3,297.98,0
I0027090,O019771,P0140,2,58.07,0
I0027091,O009471,P0070,2,425.99,3
I0027092,O012781,P0219,1,207.33,3
I0027093,O015198,P0391,1,114.19,0
I0027094,O005045,P0198,1,212.63,3
I0027095,O003209,P0232,1,222.63,0
I0027096,O006658,P0147,1,225.98,0
I0027097,O003405,P0330,1,201.31,0
I0027098,O018766,P0356,1,380.69,0
I0027099,O001223,P0498,1,208.7,0
I0027100,O012557,P0256,1,363.9,0
I0027101,O013349,P0193,1,275.02,0
I0027102,O019905,P0143,2,442.4,3
I0027103,O019532,P0318,1,391.58,8
I0027104,O014204,P0199,1,198.7,0
I0027105,O007490,P0287,2,390.56,3
I0027106,O013535,P0395,1,195.32,0
I0027107,O009605,P0469,2,86.82,0
I0027108,O004626,P0409,1,257.64,3
I0027109,O003579,P0424,2,462.04,0
I0027110,O004509,P0464,3,290.81,0
I0027111,O000214,P0151,1,210.61,3
I0027112,O012340,P0072,1,394.54,0
I0027113,O013245,P0321,1,297.99,0
I0027114,O004595,P0128,1,446.38,0
I0027115,O008179,P0349,1,182.88,3
I0027116,O004678,P0352,1,90.81,0
I0027117,O014547,P0363,1,427.8,0
I0027118,O011330,P0137,1,159.21,0
I0027119,O008203,P0404,2,424.83,8
I0027120,O012374,P0453,1,137.9,0
I0027121,O014054,P0044,1,469.56,8
I0027122,O017142,P0382,3,344.92,0
I0027123,O017575,P0325,2,251.01,8
I0027124,O011206,P0002,1,266.8,0
I0027125,O004804,P0015,2,347.34,8
I0027126,O019354,P0038,1,188.41,0
I0027127,O005440,P0372,1,116.89,3
I0027128,O002768,P0385,3,381.42,0
I0027129,O010624,P0119,1,174.7,8
I0027130,O002318,P0127,2,225.4,8
I0027131,O009280,P0255,1,323.06,0
I0027132,O009680,P0006,1,241.76,15
I0027133,O017150,P0312,1,195.45,0
I0027134,O019030,P0442,1,324.56,0
I0027135,O001172,P0220,1,218.82,8
I0027136,O012066,P0146,4,235.71,0
I0027137,O013374,P0044,1,469.56,3
I0027138,O003982,P0187,1,439.71,8
I0027139,O001191,P0183,1,287.74,0
I0027140,O009346,P0030,1,59.36,3
I0027141,O001374,P0377,1,116.64,0
I0027142,O017228,P0233,1,331.25,0
I0027143,O019365,P0083,1,468.3,8
I0027144,O011755,P0028,2,94.72,0
I0027145,O007852,P0251,1,383.39,0
I0027146,O015545,P0044,1,469.56,0
I0027147,O007140,P0334,2,216.0,8
I0027148,O018268,P0356,2,380.69,8
I0027149,O017931,P0073,1,215.59,0
I0027150,O009686,P0376,1,214.78,0
I0027151,O001725,P0440,1,210.08,3
I0027152,O019157,P0402,1,401.48,0
I0027153,O002139,P0436,4,84.69,0
I0027154,O006303,P0136,1,457.12,0
